graph_id,n,h,h_eff,beta,method,m,log_Z,log_Z_exact,rel_err,error_bound,runtime_s
n16_graph2,16,0.2,0.2,0.5,naive,6,14.855055,14.961204,7.094963e-03,3.109464e+00,0.0140
n16_graph2,16,0.2,0.2,0.5,naive,8,14.898168,14.961204,4.213279e-03,1.621150e+00,0.0373
n16_graph2,16,0.2,0.2,0.5,naive,10,14.933857,14.961204,1.827826e-03,8.891096e-01,0.0585
n16_graph2,16,0.2,0.2,0.8,naive,2,21.875501,21.917381,1.910831e-03,7.456959e+00,0.0002
n16_graph2,16,0.2,0.2,0.8,naive,4,21.900741,21.917381,7.592191e-04,2.359199e+00,0.0017
n16_graph2,16,0.2,0.2,0.8,naive,6,21.906493,21.917381,4.967545e-04,8.885626e-01,0.0139
n16_graph2,16,0.2,0.2,0.8,naive,8,21.907774,21.917381,4.383423e-04,3.644140e-01,0.0371
n16_graph2,16,0.2,0.2,0.8,naive,10,21.908818,21.917381,3.907092e-04,1.572159e-01,0.0581
n16_graph2,16,0.2,0.2,1.0,naive,2,27.230114,27.239287,3.367499e-04,4.872511e+00,0.0002
n16_graph2,16,0.2,0.2,1.0,naive,4,27.236198,27.239287,1.134029e-04,1.313616e+00,0.0017
n16_graph2,16,0.2,0.2,1.0,naive,6,27.237124,27.239287,7.938949e-05,4.216041e-01,0.0139
n16_graph2,16,0.2,0.2,1.0,naive,8,27.237220,27.239287,7.589730e-05,1.473414e-01,0.0371
n16_graph2,16,0.2,0.2,1.0,naive,10,27.237292,27.239287,7.322590e-05,5.416753e-02,0.0593
n16_graph2,16,0.2,0.2,1.3,naive,2,35.364154,35.365386,3.484242e-05,2.763952e+00,0.0002
n16_graph2,16,0.2,0.2,1.3,naive,4,35.365051,35.365386,9.459366e-06,5.861590e-01,0.0017
n16_graph2,16,0.2,0.2,1.3,naive,6,35.365122,35.365386,7.464861e-06,1.479862e-01,0.0139
n16_graph2,16,0.2,0.2,1.3,naive,8,35.365124,35.365386,7.405403e-06,4.068276e-02,0.0372
n16_graph2,16,0.2,0.2,1.3,naive,10,35.365126,35.365386,7.362690e-06,1.176506e-02,0.0582
n16_graph2,16,0.2,0.2,1.8,naive,2,48.960162,48.960220,1.186086e-06,1.198383e+00,0.0002
n16_graph2,16,0.2,0.2,1.8,naive,4,48.960209,48.960220,2.299005e-07,1.703581e-01,0.0017
n16_graph2,16,0.2,0.2,1.8,naive,6,48.960210,48.960220,2.061519e-07,2.883040e-02,0.0141
n16_graph2,16,0.2,0.2,1.8,naive,8,48.960210,48.960220,2.060558e-07,5.312784e-03,0.0374
n16_graph2,16,0.2,0.2,1.8,naive,10,48.960210,48.960220,2.059947e-07,1.029883e-03,0.0584
n16_graph2,16,0.2,0.2,2.5,naive,2,68.000002,68.000003,1.439929e-08,4.200639e-01,0.0002
n16_graph2,16,0.2,0.2,2.5,naive,4,68.000003,68.000003,1.720333e-09,3.410968e-02,0.0018
n16_graph2,16,0.2,0.2,2.5,naive,6,68.000003,68.000003,1.659248e-09,3.297317e-03,0.0144
n16_graph2,16,0.2,0.2,2.5,naive,8,68.000003,68.000003,1.659229e-09,3.470781e-04,0.0377
n16_graph2,16,0.2,0.2,2.5,naive,10,68.000003,68.000003,1.659221e-09,3.843157e-05,0.0587
n16_graph2,16,0.2,0.2,5.0,naive,2,136.000000,136.000000,5.224579e-15,1.528918e-02,0.0002
n16_graph2,16,0.2,0.2,5.0,naive,4,136.000000,136.000000,0.000000e+00,1.680186e-04,0.0017
n16_graph2,16,0.2,0.2,5.0,naive,6,136.000000,136.000000,0.000000e+00,2.198120e-06,0.0153
n16_graph2,16,0.2,0.2,5.0,naive,8,136.000000,136.000000,0.000000e+00,3.131332e-08,0.0393
n16_graph2,16,0.2,0.2,5.0,naive,10,136.000000,136.000000,0.000000e+00,4.692464e-10,0.0604
n16_graph2,16,0.5,0.5,0.1,naive,2,12.083369,11.239872,7.504508e-02,4.151874e+01,0.0002
n16_graph2,16,0.5,0.5,0.1,naive,4,10.963144,11.239872,2.462020e-02,2.039560e+01,0.0017
n16_graph2,16,0.5,0.5,0.1,naive,6,11.380760,11.239872,1.253468e-02,1.192750e+01,0.0140
n16_graph2,16,0.5,0.5,0.1,naive,8,11.183966,11.239872,4.973887e-03,7.595323e+00,0.0373
n16_graph2,16,0.5,0.5,0.1,naive,10,11.270577,11.239872,2.731869e-03,5.087883e+00,0.0583
n16_graph2,16,0.5,0.5,0.2,naive,2,11.647676,11.743192,8.133686e-03,1.614723e+01,0.0002
n16_graph2,16,0.5,0.5,0.2,naive,4,11.926266,11.743192,1.558987e-02,6.494285e+00,0.0017
n16_graph2,16,0.5,0.5,0.2,naive,6,11.708133,11.743192,2.985469e-03,3.109464e+00,0.0141
n16_graph2,16,0.5,0.5,0.2,naive,8,11.729830,11.743192,1.137830e-03,1.621150e+00,0.0374
n16_graph2,16,0.5,0.5,0.2,naive,10,11.750433,11.743192,6.166525e-04,8.891096e-01,0.0584
n16_graph2,16,0.5,0.5,0.3,naive,2,12.274334,12.735527,3.621310e-02,8.366219e+00,0.0002
n16_graph2,16,0.5,0.5,0.3,naive,4,12.744291,12.735527,6.881472e-04,2.754887e+00,0.0018
n16_graph2,16,0.5,0.5,0.3,naive,6,12.762727,12.735527,2.135766e-03,1.079939e+00,0.0145
n16_graph2,16,0.5,0.5,0.3,naive,8,12.746666,12.735527,8.746157e-04,4.609756e-01,0.0378
n16_graph2,16,0.5,0.5,0.3,naive,10,12.736239,12.735527,5.591069e-05,2.069908e-01,0.0588
n16_graph2,16,0.5,0.5,0.5,naive,2,16.615689,16.738624,7.344417e-03,3.024448e+00,0.0002
n16_graph2,16,0.5,0.5,0.5,naive,4,16.712171,16.738624,1.580342e-03,6.675793e-01,0.0017
n16_graph2,16,0.5,0.5,0.5,naive,6,16.730787,16.738624,4.681822e-04,1.754205e-01,0.0141
n16_graph2,16,0.5,0.5,0.5,naive,8,16.735442,16.738624,1.900805e-04,5.019280e-02,0.0373
n16_graph2,16,0.5,0.5,0.5,naive,10,16.737535,16.738624,6.506530e-05,1.510764e-02,0.0583
n16_graph2,16,0.5,0.5,0.8,naive,2,25.666779,25.671997,2.032409e-04,8.786173e-01,0.0002
n16_graph2,16,0.5,0.5,0.8,naive,4,25.671473,25.671997,2.041363e-05,1.064339e-01,0.0017
n16_graph2,16,0.5,0.5,0.8,naive,6,25.671937,25.671997,2.338477e-06,1.534902e-02,0.0141
n16_graph2,16,0.5,0.5,0.8,naive,8,25.671974,25.671997,8.837533e-07,2.410266e-03,0.0374
n16_graph2,16,0.5,0.5,0.8,naive,10,25.671985,25.671997,4.578585e-07,3.981472e-04,0.0583
n16_graph2,16,0.5,0.5,1.0,naive,2,32.015653,32.016400,2.333459e-05,4.200639e-01,0.0002
n16_graph2,16,0.5,0.5,1.0,naive,4,32.016357,32.016400,1.359522e-06,3.410968e-02,0.0017
n16_graph2,16,0.5,0.5,1.0,naive,6,32.016398,32.016400,5.538106e-08,3.297317e-03,0.0140
n16_graph2,16,0.5,0.5,1.0,naive,8,32.016400,32.016400,1.893180e-08,3.470781e-04,0.0372
n16_graph2,16,0.5,0.5,1.0,naive,10,32.016400,32.016400,1.150920e-08,3.843157e-05,0.0581
n16_graph2,16,0.5,0.5,1.3,naive,2,41.601841,41.601891,1.225730e-06,1.484008e-01,0.0002
n16_graph2,16,0.5,0.5,1.3,naive,4,41.601890,41.601891,3.239967e-08,6.613355e-03,0.0019
n16_graph2,16,0.5,0.5,1.3,naive,6,41.601891,41.601891,2.445804e-10,3.508554e-04,0.0159
n16_graph2,16,0.5,0.5,1.3,naive,8,41.601891,41.601891,7.967435e-11,2.026833e-05,0.0394
n16_graph2,16,0.5,0.5,1.3,naive,10,41.601891,41.601891,5.969637e-11,1.231692e-06,0.0604
n16_graph2,16,0.5,0.5,1.8,naive,2,57.600054,57.600055,1.304431e-08,2.885875e-02,0.0004
n16_graph2,16,0.5,0.5,1.8,naive,4,57.600055,57.600055,8.890472e-11,4.731171e-04,0.0034
n16_graph2,16,0.5,0.5,1.8,naive,6,57.600055,57.600055,4.009135e-14,9.233800e-06,0.0163
n16_graph2,16,0.5,0.5,1.8,naive,8,57.600055,57.600055,1.393945e-14,1.962347e-07,0.0403
n16_graph2,16,0.5,0.5,1.8,naive,10,57.600055,57.600055,1.245916e-14,4.386979e-09,0.0618
n16_graph2,16,0.5,0.5,2.5,naive,2,80.000000,80.000000,3.003144e-11,3.213569e-03,0.0002
n16_graph2,16,0.5,0.5,2.5,naive,4,80.000000,80.000000,2.842171e-14,1.299172e-05,0.0017
n16_graph2,16,0.5,0.5,2.5,naive,6,80.000000,80.000000,0.000000e+00,6.252678e-08,0.0141
n16_graph2,16,0.5,0.5,2.5,naive,8,80.000000,80.000000,0.000000e+00,3.276794e-10,0.0375
n16_graph2,16,0.5,0.5,2.5,naive,10,80.000000,80.000000,0.000000e+00,1.806453e-12,0.0585
n16_graph2,16,0.5,0.5,5.0,naive,2,160.000000,160.000000,0.000000e+00,1.642546e-06,0.0002
n16_graph2,16,0.5,0.5,5.0,naive,4,160.000000,160.000000,0.000000e+00,4.474290e-11,0.0017
n16_graph2,16,0.5,0.5,5.0,naive,6,160.000000,160.000000,0.000000e+00,1.450946e-15,0.0142
n16_graph2,16,0.5,0.5,5.0,naive,8,160.000000,160.000000,0.000000e+00,5.123443e-20,0.0376
n16_graph2,16,0.5,0.5,5.0,naive,10,160.000000,160.000000,0.000000e+00,1.903123e-24,0.0586
n16_graph2,16,1.0,1.0,0.1,naive,2,11.957236,11.321787,5.612617e-02,1.614723e+01,0.0002
n16_graph2,16,1.0,1.0,0.1,naive,4,11.150855,11.321787,1.509760e-02,6.494285e+00,0.0017
n16_graph2,16,1.0,1.0,0.1,naive,6,11.393326,11.321787,6.318707e-03,3.109464e+00,0.0141
n16_graph2,16,1.0,1.0,0.1,naive,8,11.298690,11.321787,2.040084e-03,1.621150e+00,0.0383
n16_graph2,16,1.0,1.0,0.1,naive,10,11.332121,11.321787,9.127595e-04,8.891096e-01,0.0597
n16_graph2,16,1.0,1.0,0.2,naive,2,12.103185,12.191959,7.281410e-03,4.872511e+00,0.0002
n16_graph2,16,1.0,1.0,0.2,naive,4,12.261604,12.191959,5.712362e-03,1.313616e+00,0.0018
n16_graph2,16,1.0,1.0,0.2,naive,6,12.185049,12.191959,5.667500e-04,4.216041e-01,0.0146
n16_graph2,16,1.0,1.0,0.2,naive,8,12.189372,12.191959,2.121756e-04,1.473414e-01,0.0384
n16_graph2,16,1.0,1.0,0.2,naive,10,12.192598,12.191959,5.240543e-05,5.416753e-02,0.0607
n16_graph2,16,1.0,1.0,0.3,naive,2,13.843905,14.021542,1.266886e-02,1.953938e+00,0.0002
n16_graph2,16,1.0,1.0,0.3,naive,4,14.019766,14.021542,1.266340e-04,3.531089e-01,0.0017
n16_graph2,16,1.0,1.0,0.3,naive,6,14.024007,14.021542,1.758380e-04,7.596739e-02,0.0140
n16_graph2,16,1.0,1.0,0.3,naive,8,14.022252,14.021542,5.065098e-05,1.779629e-02,0.0373
n16_graph2,16,1.0,1.0,0.3,naive,10,14.021637,14.021542,6.805585e-06,4.385568e-03,0.0584
n16_graph2,16,1.0,1.0,0.5,naive,2,20.341805,20.361612,9.727379e-04,4.200639e-01,0.0002
n16_graph2,16,1.0,1.0,0.5,naive,4,20.360132,20.361612,7.266767e-05,3.410968e-02,0.0017
n16_graph2,16,1.0,1.0,0.5,naive,6,20.361470,20.361612,6.982795e-06,3.297317e-03,0.0143
n16_graph2,16,1.0,1.0,0.5,naive,8,20.361589,20.361612,1.120700e-06,3.470781e-04,0.0378
n16_graph2,16,1.0,1.0,0.5,naive,10,20.361609,20.361612,1.667355e-07,3.843157e-05,0.0589
n16_graph2,16,1.0,1.0,0.8,naive,2,32.028122,32.028451,1.027636e-05,5.499535e-02,0.0002
n16_graph2,16,1.0,1.0,0.8,naive,4,32.028444,32.028451,2.395906e-07,1.345039e-03,0.0017
n16_graph2,16,1.0,1.0,0.8,naive,6,32.028451,32.028451,3.796339e-09,3.916197e-05,0.0140
n16_graph2,16,1.0,1.0,0.8,naive,8,32.028451,32.028451,2.197569e-10,1.241589e-06,0.0374
n16_graph2,16,1.0,1.0,0.8,naive,10,32.028451,32.028451,2.638852e-11,4.140809e-08,0.0590
n16_graph2,16,1.0,1.0,1.0,naive,2,40.005511,40.005535,5.930134e-07,1.528918e-02,0.0002
n16_graph2,16,1.0,1.0,1.0,naive,4,40.005535,40.005535,6.488636e-09,1.680186e-04,0.0017
n16_graph2,16,1.0,1.0,1.0,naive,6,40.005535,40.005535,2.263245e-11,2.198120e-06,0.0140
n16_graph2,16,1.0,1.0,1.0,naive,8,40.005535,40.005535,5.800779e-13,3.131332e-08,0.0372
n16_graph2,16,1.0,1.0,1.0,naive,10,40.005535,40.005535,6.287433e-14,4.692464e-10,0.0581
n16_graph2,16,1.0,1.0,1.3,naive,2,52.000491,52.000491,1.053532e-08,2.360582e-03,0.0002
n16_graph2,16,1.0,1.0,1.3,naive,4,52.000491,52.000491,3.708438e-11,7.813382e-06,0.0019
n16_graph2,16,1.0,1.0,1.3,naive,6,52.000491,52.000491,1.216110e-14,3.078787e-08,0.0147
n16_graph2,16,1.0,1.0,1.3,naive,8,52.000491,52.000491,1.366415e-16,1.321003e-10,0.0385
n16_graph2,16,1.0,1.0,1.3,naive,10,52.000491,52.000491,1.366415e-16,5.962418e-13,0.0597
n16_graph2,16,1.0,1.0,1.8,naive,2,72.000009,72.000009,1.754606e-11,1.118536e-04,0.0002
n16_graph2,16,1.0,1.0,1.8,naive,4,72.000009,72.000009,8.684410e-15,5.010499e-08,0.0017
n16_graph2,16,1.0,1.0,1.8,naive,6,72.000009,72.000009,0.000000e+00,2.671977e-11,0.0152
n16_graph2,16,1.0,1.0,1.8,naive,8,72.000009,72.000009,0.000000e+00,1.551558e-14,0.0395
n16_graph2,16,1.0,1.0,1.8,naive,10,72.000009,72.000009,0.000000e+00,9.477581e-18,0.0605
n16_graph2,16,1.0,1.0,2.5,naive,2,100.000000,100.000000,2.700062e-15,1.642546e-06,0.0002
n16_graph2,16,1.0,1.0,2.5,naive,4,100.000000,100.000000,0.000000e+00,4.474290e-11,0.0017
n16_graph2,16,1.0,1.0,2.5,naive,6,100.000000,100.000000,0.000000e+00,1.450946e-15,0.0139
n16_graph2,16,1.0,1.0,2.5,naive,8,100.000000,100.000000,0.000000e+00,5.123443e-20,0.0376
n16_graph2,16,1.0,1.0,2.5,naive,10,100.000000,100.000000,0.000000e+00,1.903123e-24,0.0599
n16_graph2,16,1.0,1.0,5.0,naive,2,200.000000,200.000000,0.000000e+00,4.990959e-13,0.0002
n16_graph2,16,1.0,1.0,5.0,naive,4,200.000000,200.000000,0.000000e+00,6.172280e-22,0.0018
n16_graph2,16,1.0,1.0,5.0,naive,6,200.000000,200.000000,0.000000e+00,9.087155e-31,0.0142
n16_graph2,16,1.0,1.0,5.0,naive,8,200.000000,200.000000,0.000000e+00,1.456779e-39,0.0376
n16_graph2,16,1.0,1.0,5.0,naive,10,200.000000,200.000000,0.000000e+00,2.456711e-48,0.0587
n16_graph3,16,0.0,0.0625,0.1,naive,2,12.289300,11.212570,9.602892e-02,4.135368e+02,0.0002
n16_graph3,16,0.0,0.0625,0.1,naive,4,10.798224,11.212570,3.695368e-02,2.419959e+02,0.0018
n16_graph3,16,0.0,0.0625,0.1,naive,6,11.464936,11.212570,2.250747e-02,1.685865e+02,0.0142
n16_graph3,16,0.0,0.0625,0.1,naive,8,11.069780,11.212570,1.273477e-02,1.278854e+02,0.0375
n16_graph3,16,0.0,0.0625,0.1,naive,10,11.308562,11.212570,8.561146e-03,1.020501e+02,0.0584
n16_graph3,16,0.0,0.0625,0.2,naive,2,11.547926,11.589896,3.621201e-03,2.004029e+02,0.0002
n16_graph3,16,0.0,0.0625,0.2,naive,4,12.017712,11.589896,3.691287e-02,1.143775e+02,0.0017
n16_graph3,16,0.0,0.0625,0.2,naive,6,11.429799,11.589896,1.381347e-02,7.771373e+01,0.0144
n16_graph3,16,0.0,0.0625,0.2,naive,8,11.550997,11.589896,3.356280e-03,5.749613e+01,0.0379
n16_graph3,16,0.0,0.0625,0.2,naive,10,11.690199,11.589896,8.654406e-03,4.474800e+01,0.0591
n16_graph3,16,0.0,0.0625,0.3,naive,2,11.256170,12.242614,8.057460e-02,1.294872e+02,0.0002
n16_graph3,16,0.0,0.0625,0.3,naive,4,12.402928,12.242614,1.309479e-02,7.207855e+01,0.0017
n16_graph3,16,0.0,0.0625,0.3,naive,6,12.473754,12.242614,1.887996e-02,4.776458e+01,0.0141
n16_graph3,16,0.0,0.0625,0.3,naive,8,12.340618,12.242614,8.005156e-03,3.446588e+01,0.0374
n16_graph3,16,0.0,0.0625,0.3,naive,10,12.208024,12.242614,2.825396e-03,2.616177e+01,0.0585
n16_graph3,16,0.0,0.0625,0.5,naive,2,13.566254,14.484356,6.338575e-02,7.297759e+01,0.0002
n16_graph3,16,0.0,0.0625,0.5,naive,4,14.007059,14.484356,3.295258e-02,3.864150e+01,0.0018
n16_graph3,16,0.0,0.0625,0.5,naive,6,14.222425,14.484356,1.808372e-02,2.435786e+01,0.0145
n16_graph3,16,0.0,0.0625,0.5,naive,8,14.364686,14.484356,8.261993e-03,1.671890e+01,0.0383
n16_graph3,16,0.0,0.0625,0.5,naive,10,14.485802,14.484356,9.982058e-05,1.207177e+01,0.0596
n16_graph3,16,0.0,0.0625,0.8,naive,2,20.150020,20.186290,1.796771e-03,4.151874e+01,0.0002
n16_graph3,16,0.0,0.0625,0.8,naive,4,20.206579,20.186290,1.005118e-03,2.039560e+01,0.0017
n16_graph3,16,0.0,0.0625,0.8,naive,6,20.227120,20.186290,2.022645e-03,1.192750e+01,0.0140
n16_graph3,16,0.0,0.0625,0.8,naive,8,20.237062,20.186290,2.515179e-03,7.595323e+00,0.0376
n16_graph3,16,0.0,0.0625,0.8,naive,10,20.246663,20.186290,2.990820e-03,5.087883e+00,0.0587
n16_graph3,16,0.0,0.0625,1.0,naive,2,25.041117,24.777734,1.062981e-02,3.119529e+01,0.0002
n16_graph3,16,0.0,0.0625,1.0,naive,4,25.058114,24.777734,1.131579e-02,1.457695e+01,0.0017
n16_graph3,16,0.0,0.0625,1.0,naive,6,25.062332,24.777734,1.148601e-02,8.108956e+00,0.0143
n16_graph3,16,0.0,0.0625,1.0,naive,8,25.063638,24.777734,1.153873e-02,4.911870e+00,0.0382
n16_graph3,16,0.0,0.0625,1.0,naive,10,25.064843,24.777734,1.158736e-02,3.129847e+00,0.0602
n16_graph3,16,0.0,0.0625,1.3,naive,2,32.506096,31.908221,1.873733e-02,2.183914e+01,0.0002
n16_graph3,16,0.0,0.0625,1.3,naive,4,32.509622,31.908221,1.884783e-02,9.467625e+00,0.0017
n16_graph3,16,0.0,0.0625,1.3,naive,6,32.510083,31.908221,1.886226e-02,4.886156e+00,0.0140
n16_graph3,16,0.0,0.0625,1.3,naive,8,32.510150,31.908221,1.886437e-02,2.745852e+00,0.0373
n16_graph3,16,0.0,0.0625,1.3,naive,10,32.510208,31.908221,1.886620e-02,1.623234e+00,0.0582
n16_graph3,16,0.0,0.0625,1.8,naive,2,45.000269,43.894324,2.519562e-02,1.347752e+01,0.0002
n16_graph3,16,0.0,0.0625,1.8,naive,4,45.000595,43.894324,2.520304e-02,5.156186e+00,0.0018
n16_graph3,16,0.0,0.0625,1.8,naive,6,45.000609,43.894324,2.520337e-02,2.348378e+00,0.0145
n16_graph3,16,0.0,0.0625,1.8,naive,8,45.000610,43.894324,2.520338e-02,1.164638e+00,0.0383
n16_graph3,16,0.0,0.0625,1.8,naive,10,45.000610,43.894324,2.520339e-02,6.075868e-01,0.0593
n16_graph3,16,0.0,0.0625,2.5,naive,2,62.500004,60.693199,2.976948e-02,7.781986e+00,0.0002
n16_graph3,16,0.0,0.0625,2.5,naive,4,62.500017,60.693199,2.976970e-02,2.499238e+00,0.0017
n16_graph3,16,0.0,0.0625,2.5,naive,6,62.500017,60.693199,2.976970e-02,9.555327e-01,0.0152
n16_graph3,16,0.0,0.0625,2.5,naive,8,62.500017,60.693199,2.976970e-02,3.978021e-01,0.0395
n16_graph3,16,0.0,0.0625,2.5,naive,10,62.500017,60.693199,2.976970e-02,1.742139e-01,0.0609
n16_graph3,16,0.0,0.0625,5.0,naive,2,125.000000,120.693147,3.568432e-02,1.759899e+00,0.0002
n16_graph3,16,0.0,0.0625,5.0,naive,4,125.000000,120.693147,3.568432e-02,3.025318e-01,0.0017
n16_graph3,16,0.0,0.0625,5.0,naive,6,125.000000,120.693147,3.568432e-02,6.191200e-02,0.0140
n16_graph3,16,0.0,0.0625,5.0,naive,8,125.000000,120.693147,3.568432e-02,1.379629e-02,0.0373
n16_graph3,16,0.0,0.0625,5.0,naive,10,125.000000,120.693147,3.568432e-02,3.234030e-03,0.0582
n16_graph3,16,0.1,0.1,0.1,naive,2,12.267869,11.213667,9.401042e-02,2.536570e+02,0.0002
n16_graph3,16,0.1,0.1,0.1,naive,4,10.813386,11.213667,3.569583e-02,1.462266e+02,0.0017
n16_graph3,16,0.1,0.1,0.1,naive,6,11.453226,11.213667,2.136313e-02,1.003521e+02,0.0140
n16_graph3,16,0.1,0.1,0.1,naive,8,11.079526,11.213667,1.196232e-02,7.499118e+01,0.0373
n16_graph3,16,0.1,0.1,0.1,naive,10,11.301840,11.213667,7.862977e-03,5.895060e+01,0.0583
n16_graph3,16,0.1,0.1,0.2,naive,2,11.543340,11.596145,4.553722e-03,1.206369e+02,0.0002
n16_graph3,16,0.1,0.1,0.2,naive,4,11.993807,11.596145,3.429254e-02,6.681716e+01,0.0019
n16_graph3,16,0.1,0.1,0.2,naive,6,11.451057,11.596145,1.251173e-02,4.405715e+01,0.0151
n16_graph3,16,0.1,0.1,0.2,naive,8,11.558642,11.596145,3.234161e-03,3.163213e+01,0.0385
n16_graph3,16,0.1,0.1,0.2,naive,10,11.679253,11.596145,7.166855e-03,2.389102e+01,0.0595
n16_graph3,16,0.1,0.1,0.3,naive,2,11.326306,12.263470,7.641915e-02,7.649590e+01,0.0002
n16_graph3,16,0.1,0.1,0.3,naive,4,12.389248,12.263470,1.025632e-02,4.070747e+01,0.0017
n16_graph3,16,0.1,0.1,0.3,naive,6,12.453003,12.263470,1.545510e-02,2.578877e+01,0.0140
n16_graph3,16,0.1,0.1,0.3,naive,8,12.340370,12.263470,6.270721e-03,1.778979e+01,0.0375
n16_graph3,16,0.1,0.1,0.3,naive,10,12.232686,12.263470,2.510208e-03,1.290938e+01,0.0584
n16_graph3,16,0.1,0.1,0.5,naive,2,13.815739,14.616845,5.480699e-02,4.151874e+01,0.0002
n16_graph3,16,0.1,0.1,0.5,naive,4,14.202478,14.616845,2.834858e-02,2.039560e+01,0.0017
n16_graph3,16,0.1,0.1,0.5,naive,6,14.378254,14.616845,1.632301e-02,1.192750e+01,0.0139
n16_graph3,16,0.1,0.1,0.5,naive,8,14.485568,14.616845,8.981182e-03,7.595323e+00,0.0373
n16_graph3,16,0.1,0.1,0.5,naive,10,14.570230,14.616845,3.189077e-03,5.087883e+00,0.0582
n16_graph3,16,0.1,0.1,0.8,naive,2,20.619590,20.777328,7.591839e-03,2.232019e+01,0.0002
n16_graph3,16,0.1,0.1,0.8,naive,4,20.665116,20.777328,5.400686e-03,9.724669e+00,0.0017
n16_graph3,16,0.1,0.1,0.8,naive,6,20.680016,20.777328,4.683582e-03,5.043971e+00,0.0142
n16_graph3,16,0.1,0.1,0.8,naive,8,20.686332,20.777328,4.379604e-03,2.848747e+00,0.0377
n16_graph3,16,0.1,0.1,0.8,naive,10,20.691728,20.777328,4.119861e-03,1.692503e+00,0.0587
n16_graph3,16,0.1,0.1,1.0,naive,2,25.637736,25.697697,2.333335e-03,1.614723e+01,0.0002
n16_graph3,16,0.1,0.1,1.0,naive,4,25.650595,25.697697,1.832922e-03,6.494285e+00,0.0017
n16_graph3,16,0.1,0.1,1.0,naive,6,25.653435,25.697697,1.722426e-03,3.109464e+00,0.0141
n16_graph3,16,0.1,0.1,1.0,naive,8,25.654173,25.697697,1.693704e-03,1.621150e+00,0.0385
n16_graph3,16,0.1,0.1,1.0,naive,10,25.654757,25.697697,1.670979e-03,8.891096e-01,0.0596
n16_graph3,16,0.1,0.1,1.3,naive,2,33.285486,33.304079,5.582845e-04,1.067853e+01,0.0002
n16_graph3,16,0.1,0.1,1.3,naive,4,33.287912,33.304079,4.854398e-04,3.809163e+00,0.0017
n16_graph3,16,0.1,0.1,1.3,naive,6,33.288190,33.304079,4.770907e-04,1.617590e+00,0.0141
n16_graph3,16,0.1,0.1,1.3,naive,8,33.288222,33.304079,4.761369e-04,7.479813e-01,0.0376
n16_graph3,16,0.1,0.1,1.3,naive,10,33.288244,33.304079,4.754595e-04,3.638375e-01,0.0586
n16_graph3,16,0.1,0.1,1.8,naive,2,46.080234,46.083591,7.283797e-05,5.990851e+00,0.0002
n16_graph3,16,0.1,0.1,1.8,naive,4,46.080426,46.083591,6.867974e-05,1.749636e+00,0.0017
n16_graph3,16,0.1,0.1,1.8,naive,6,46.080433,46.083591,6.852284e-05,6.083138e-01,0.0144
n16_graph3,16,0.1,0.1,1.8,naive,8,46.080433,46.083591,6.851838e-05,2.302985e-01,0.0379
n16_graph3,16,0.1,0.1,1.8,naive,10,46.080433,46.083591,6.851571e-05,9.171682e-02,0.0589
n16_graph3,16,0.1,0.1,2.5,naive,2,64.000003,64.000345,5.341463e-06,3.024448e+00,0.0002
n16_graph3,16,0.1,0.1,2.5,naive,4,64.000009,64.000345,5.243303e-06,6.675793e-01,0.0017
n16_graph3,16,0.1,0.1,2.5,naive,6,64.000009,64.000345,5.242507e-06,1.754205e-01,0.0141
n16_graph3,16,0.1,0.1,2.5,naive,8,64.000009,64.000345,5.242504e-06,5.019280e-02,0.0375
n16_graph3,16,0.1,0.1,2.5,naive,10,64.000009,64.000345,5.242502e-06,1.510764e-02,0.0586
n16_graph3,16,0.1,0.1,5.0,naive,2,128.000000,128.000000,8.794763e-10,4.200639e-01,0.0002
n16_graph3,16,0.1,0.1,5.0,naive,4,128.000000,128.000000,8.791812e-10,3.410968e-02,0.0017
n16_graph3,16,0.1,0.1,5.0,naive,6,128.000000,128.000000,8.791812e-10,3.297317e-03,0.0141
n16_graph3,16,0.1,0.1,5.0,naive,8,128.000000,128.000000,8.791812e-10,3.470781e-04,0.0379
n16_graph3,16,0.1,0.1,5.0,naive,10,128.000000,128.000000,8.791812e-10,3.843157e-05,0.0599
n16_graph3,16,0.2,0.2,0.1,naive,2,12.214275,11.216959,8.891144e-02,1.206369e+02,0.0002
n16_graph3,16,0.2,0.2,0.1,naive,4,10.852965,11.216959,3.245034e-02,6.681716e+01,0.0017
n16_graph3,16,0.2,0.2,0.1,naive,6,11.426363,11.216959,1.866850e-02,4.405715e+01,0.0141
n16_graph3,16,0.2,0.2,0.1,naive,8,11.104330,11.216959,1.004095e-02,3.163213e+01,0.0375
n16_graph3,16,0.2,0.2,0.1,naive,10,11.288085,11.216959,6.340955e-03,2.389102e+01,0.0586
n16_graph3,16,0.2,0.2,0.2,naive,2,11.543922,11.614866,6.108063e-03,5.456750e+01,0.0002
n16_graph3,16,0.2,0.2,0.2,naive,4,11.946563,11.614866,2.855799e-02,2.789961e+01,0.0017
n16_graph3,16,0.2,0.2,0.2,naive,6,11.507898,11.614866,9.209607e-03,1.698177e+01,0.0141
n16_graph3,16,0.2,0.2,0.2,naive,8,11.586202,11.614866,2.467910e-03,1.125515e+01,0.0376
n16_graph3,16,0.2,0.2,0.2,naive,10,11.668518,11.614866,4.619251e-03,7.847189e+00,0.0587
