graph_id,n,h,beta,step,log_Z_running
n16_graph3,16,0.5,1.8,65000,57.590684
n16_graph3,16,0.5,2.5,1,81.262236
n16_graph3,16,0.5,2.5,2,81.262236
n16_graph3,16,0.5,2.5,3,81.262236
n16_graph3,16,0.5,2.5,4,81.262236
n16_graph3,16,0.5,2.5,5,81.262236
n16_graph3,16,0.5,2.5,6,81.262236
n16_graph3,16,0.5,2.5,7,81.262236
n16_graph3,16,0.5,2.5,9,81.262236
n16_graph3,16,0.5,2.5,10,81.262236
n16_graph3,16,0.5,2.5,12,81.262236
n16_graph3,16,0.5,2.5,15,81.262236
n16_graph3,16,0.5,2.5,18,81.262236
n16_graph3,16,0.5,2.5,21,81.262236
n16_graph3,16,0.5,2.5,25,81.262236
n16_graph3,16,0.5,2.5,30,81.262236
n16_graph3,16,0.5,2.5,36,81.262236
n16_graph3,16,0.5,2.5,43,81.262236
n16_graph3,16,0.5,2.5,52,81.262236
n16_graph3,16,0.5,2.5,62,81.262236
n16_graph3,16,0.5,2.5,74,81.262236
n16_graph3,16,0.5,2.5,88,81.262236
n16_graph3,16,0.5,2.5,105,81.262236
n16_graph3,16,0.5,2.5,126,81.262236
n16_graph3,16,0.5,2.5,151,81.262236
n16_graph3,16,0.5,2.5,181,81.262236
n16_graph3,16,0.5,2.5,216,81.262236
n16_graph3,16,0.5,2.5,258,81.262236
n16_graph3,16,0.5,2.5,309,81.262236
n16_graph3,16,0.5,2.5,370,81.262236
n16_graph3,16,0.5,2.5,442,81.262236
n16_graph3,16,0.5,2.5,529,81.262236
n16_graph3,16,0.5,2.5,633,81.262236
n16_graph3,16,0.5,2.5,757,81.262236
n16_graph3,16,0.5,2.5,906,81.262236
n16_graph3,16,0.5,2.5,1083,81.262236
n16_graph3,16,0.5,2.5,1296,81.262236
n16_graph3,16,0.5,2.5,1550,81.262236
n16_graph3,16,0.5,2.5,1854,81.262236
n16_graph3,16,0.5,2.5,2218,81.262236
n16_graph3,16,0.5,2.5,2654,81.262236
n16_graph3,16,0.5,2.5,3174,80.726428
n16_graph3,16,0.5,2.5,3797,80.737269
n16_graph3,16,0.5,2.5,4542,80.742884
n16_graph3,16,0.5,2.5,5434,80.741639
n16_graph3,16,0.5,2.5,6500,80.746920
n16_graph3,16,0.5,2.5,7776,80.750554
n16_graph3,16,0.5,2.5,9301,80.748010
n16_graph3,16,0.5,2.5,11127,80.747614
n16_graph3,16,0.5,2.5,13310,80.747616
n16_graph3,16,0.5,2.5,15922,80.747616
n16_graph3,16,0.5,2.5,19046,80.215639
n16_graph3,16,0.5,2.5,22784,80.220970
n16_graph3,16,0.5,2.5,27254,80.225231
n16_graph3,16,0.5,2.5,32602,79.994694
n16_graph3,16,0.5,2.5,39000,79.995732
n16_graph3,16,0.5,5.0,1,160.107446
n16_graph3,16,0.5,5.0,2,160.107446
n16_graph3,16,0.5,5.0,3,160.107446
n16_graph3,16,0.5,5.0,4,160.107446
n16_graph3,16,0.5,5.0,5,160.107446
n16_graph3,16,0.5,5.0,6,160.107446
n16_graph3,16,0.5,5.0,7,160.107446
n16_graph3,16,0.5,5.0,8,160.107446
n16_graph3,16,0.5,5.0,9,160.107446
n16_graph3,16,0.5,5.0,11,160.107446
n16_graph3,16,0.5,5.0,13,160.107446
n16_graph3,16,0.5,5.0,15,160.107446
n16_graph3,16,0.5,5.0,18,160.107446
n16_graph3,16,0.5,5.0,21,160.107446
n16_graph3,16,0.5,5.0,25,160.107446
n16_graph3,16,0.5,5.0,29,160.107446
n16_graph3,16,0.5,5.0,34,160.107446
n16_graph3,16,0.5,5.0,40,160.107446
n16_graph3,16,0.5,5.0,47,160.107446
n16_graph3,16,0.5,5.0,55,160.107446
n16_graph3,16,0.5,5.0,65,160.107446
n16_graph3,16,0.5,5.0,76,160.107446
n16_graph3,16,0.5,5.0,90,160.107446
n16_graph3,16,0.5,5.0,105,160.107446
n16_graph3,16,0.5,5.0,124,160.107446
n16_graph3,16,0.5,5.0,145,160.107446
n16_graph3,16,0.5,5.0,170,160.107446
n16_graph3,16,0.5,5.0,200,160.107446
n16_graph3,16,0.5,5.0,235,160.107446
n16_graph3,16,0.5,5.0,276,160.107446
n16_graph3,16,0.5,5.0,324,160.107446
n16_graph3,16,0.5,5.0,380,160.107446
n16_graph3,16,0.5,5.0,446,160.107446
n16_graph3,16,0.5,5.0,524,160.107446
n16_graph3,16,0.5,5.0,615,160.107446
n16_graph3,16,0.5,5.0,723,160.107446
n16_graph3,16,0.5,5.0,848,160.107446
n16_graph3,16,0.5,5.0,996,160.107446
n16_graph3,16,0.5,5.0,1170,160.107446
n16_graph3,16,0.5,5.0,1373,160.107446
n16_graph3,16,0.5,5.0,1612,160.107446
n16_graph3,16,0.5,5.0,1893,160.107446
n16_graph3,16,0.5,5.0,2223,160.107446
n16_graph3,16,0.5,5.0,2610,160.107446
n16_graph3,16,0.5,5.0,3065,159.988283
n16_graph3,16,0.5,5.0,3598,159.995992
n16_graph3,16,0.5,5.0,4225,159.996304
n16_graph3,16,0.5,5.0,4961,159.997211
n16_graph3,16,0.5,5.0,5825,159.996195
n16_graph3,16,0.5,5.0,6840,159.996180
n16_graph3,16,0.5,5.0,8031,159.996592
n16_graph3,16,0.5,5.0,9429,159.997031
n16_graph3,16,0.5,5.0,11072,159.998066
n16_graph3,16,0.5,5.0,13000,159.998590
n16_graph3,16,1.0,0.1,1,13.570222
n16_graph3,16,1.0,0.1,2,13.570222
n16_graph3,16,1.0,0.1,3,13.570222
n16_graph3,16,1.0,0.1,4,13.570222
n16_graph3,16,1.0,0.1,5,13.570222
n16_graph3,16,1.0,0.1,6,13.570222
n16_graph3,16,1.0,0.1,8,13.570222
n16_graph3,16,1.0,0.1,10,13.570222
n16_graph3,16,1.0,0.1,12,13.570222
n16_graph3,16,1.0,0.1,15,13.570222
n16_graph3,16,1.0,0.1,18,13.570222
n16_graph3,16,1.0,0.1,22,13.570222
n16_graph3,16,1.0,0.1,27,13.570222
n16_graph3,16,1.0,0.1,33,13.570222
n16_graph3,16,1.0,0.1,41,13.570222
n16_graph3,16,1.0,0.1,51,13.570222
n16_graph3,16,1.0,0.1,62,13.570222
n16_graph3,16,1.0,0.1,76,13.570222
n16_graph3,16,1.0,0.1,94,13.570222
n16_graph3,16,1.0,0.1,115,13.570222
n16_graph3,16,1.0,0.1,142,13.570222
n16_graph3,16,1.0,0.1,174,13.570222
n16_graph3,16,1.0,0.1,214,13.570222
n16_graph3,16,1.0,0.1,264,13.570222
n16_graph3,16,1.0,0.1,324,13.570222
n16_graph3,16,1.0,0.1,398,13.570222
n16_graph3,16,1.0,0.1,490,13.570222
n16_graph3,16,1.0,0.1,602,13.570222
n16_graph3,16,1.0,0.1,740,13.570222
n16_graph3,16,1.0,0.1,910,13.570222
n16_graph3,16,1.0,0.1,1118,13.570222
n16_graph3,16,1.0,0.1,1375,13.570222
n16_graph3,16,1.0,0.1,1690,13.570222
n16_graph3,16,1.0,0.1,2077,13.570222
n16_graph3,16,1.0,0.1,2554,13.570222
n16_graph3,16,1.0,0.1,3139,13.199921
n16_graph3,16,1.0,0.1,3859,13.320432
n16_graph3,16,1.0,0.1,4744,13.348735
n16_graph3,16,1.0,0.1,5832,13.346862
n16_graph3,16,1.0,0.1,7169,13.352945
n16_graph3,16,1.0,0.1,8813,13.351732
n16_graph3,16,1.0,0.1,10834,13.338620
n16_graph3,16,1.0,0.1,13318,13.330489
n16_graph3,16,1.0,0.1,16372,13.182242
n16_graph3,16,1.0,0.1,20126,13.133181
n16_graph3,16,1.0,0.1,24741,13.115634
n16_graph3,16,1.0,0.1,30414,12.866804
n16_graph3,16,1.0,0.1,37389,12.889435
n16_graph3,16,1.0,0.1,45962,12.693172
n16_graph3,16,1.0,0.1,56502,12.495121
n16_graph3,16,1.0,0.1,69459,12.281808
n16_graph3,16,1.0,0.1,85386,12.102147
n16_graph3,16,1.0,0.1,104966,11.947018
n16_graph3,16,1.0,0.1,129036,11.628780
n16_graph3,16,1.0,0.1,158626,11.385676
n16_graph3,16,1.0,0.1,195000,11.208119
n16_graph3,16,1.0,0.2,1,16.208244
n16_graph3,16,1.0,0.2,2,16.208244
n16_graph3,16,1.0,0.2,3,16.208244
n16_graph3,16,1.0,0.2,4,16.208244
n16_graph3,16,1.0,0.2,5,16.208244
n16_graph3,16,1.0,0.2,6,16.208244
n16_graph3,16,1.0,0.2,8,16.208244
n16_graph3,16,1.0,0.2,9,16.208244
n16_graph3,16,1.0,0.2,12,16.208244
n16_graph3,16,1.0,0.2,14,16.208244
n16_graph3,16,1.0,0.2,17,16.208244
n16_graph3,16,1.0,0.2,21,16.208244
n16_graph3,16,1.0,0.2,26,16.208244
n16_graph3,16,1.0,0.2,32,16.208244
n16_graph3,16,1.0,0.2,39,16.208244
n16_graph3,16,1.0,0.2,48,16.208244
n16_graph3,16,1.0,0.2,59,16.208244
n16_graph3,16,1.0,0.2,73,16.208244
n16_graph3,16,1.0,0.2,89,16.208244
n16_graph3,16,1.0,0.2,109,16.208244
n16_graph3,16,1.0,0.2,134,16.208244
n16_graph3,16,1.0,0.2,164,16.208244
n16_graph3,16,1.0,0.2,201,16.208244
n16_graph3,16,1.0,0.2,247,16.208244
n16_graph3,16,1.0,0.2,303,16.208244
n16_graph3,16,1.0,0.2,371,16.208244
n16_graph3,16,1.0,0.2,455,16.208244
n16_graph3,16,1.0,0.2,558,16.208244
n16_graph3,16,1.0,0.2,685,16.208244
n16_graph3,16,1.0,0.2,840,16.208244
n16_graph3,16,1.0,0.2,1030,16.208244
n16_graph3,16,1.0,0.2,1263,16.208244
n16_graph3,16,1.0,0.2,1548,16.208244
n16_graph3,16,1.0,0.2,1899,16.208244
n16_graph3,16,1.0,0.2,2329,16.208244
n16_graph3,16,1.0,0.2,2856,16.208244
n16_graph3,16,1.0,0.2,3502,15.927008
n16_graph3,16,1.0,0.2,4295,15.901887
n16_graph3,16,1.0,0.2,5267,15.878847
n16_graph3,16,1.0,0.2,6459,15.882345
n16_graph3,16,1.0,0.2,7921,15.874702
n16_graph3,16,1.0,0.2,9713,15.860198
n16_graph3,16,1.0,0.2,11912,15.865764
n16_graph3,16,1.0,0.2,14608,15.861958
n16_graph3,16,1.0,0.2,17914,15.439279
n16_graph3,16,1.0,0.2,21969,15.486975
n16_graph3,16,1.0,0.2,26941,15.494006
n16_graph3,16,1.0,0.2,33039,15.140771
n16_graph3,16,1.0,0.2,40516,15.127607
n16_graph3,16,1.0,0.2,49686,14.773831
n16_graph3,16,1.0,0.2,60932,14.440234
n16_graph3,16,1.0,0.2,74723,14.117798
n16_graph3,16,1.0,0.2,91635,13.771517
n16_graph3,16,1.0,0.2,112375,13.130549
n16_graph3,16,1.0,0.2,137809,12.578019
n16_graph3,16,1.0,0.2,169000,12.185401
n16_graph3,16,1.0,0.3,1,18.999807
n16_graph3,16,1.0,0.3,2,18.999807
n16_graph3,16,1.0,0.3,3,18.999807
n16_graph3,16,1.0,0.3,4,18.999807
n16_graph3,16,1.0,0.3,5,18.999807
n16_graph3,16,1.0,0.3,6,18.999807
n16_graph3,16,1.0,0.3,8,18.999807
n16_graph3,16,1.0,0.3,9,18.999807
n16_graph3,16,1.0,0.3,11,18.999807
n16_graph3,16,1.0,0.3,14,18.999807
n16_graph3,16,1.0,0.3,17,18.999807
n16_graph3,16,1.0,0.3,21,18.999807
n16_graph3,16,1.0,0.3,26,18.999807
n16_graph3,16,1.0,0.3,31,18.999807
n16_graph3,16,1.0,0.3,38,18.999807
n16_graph3,16,1.0,0.3,47,18.999807
n16_graph3,16,1.0,0.3,58,18.999807
n16_graph3,16,1.0,0.3,71,18.999807
n16_graph3,16,1.0,0.3,86,18.999807
n16_graph3,16,1.0,0.3,106,18.999807
n16_graph3,16,1.0,0.3,130,18.999807
n16_graph3,16,1.0,0.3,159,18.999807
n16_graph3,16,1.0,0.3,194,18.999807
n16_graph3,16,1.0,0.3,238,18.999807
n16_graph3,16,1.0,0.3,291,18.999807
n16_graph3,16,1.0,0.3,357,18.999807
n16_graph3,16,1.0,0.3,437,18.999807
n16_graph3,16,1.0,0.3,535,18.999807
n16_graph3,16,1.0,0.3,656,18.999807
n16_graph3,16,1.0,0.3,803,18.999807
n16_graph3,16,1.0,0.3,983,18.999807
n16_graph3,16,1.0,0.3,1204,18.999807
n16_graph3,16,1.0,0.3,1475,18.999807
n16_graph3,16,1.0,0.3,1806,18.999807
n16_graph3,16,1.0,0.3,2212,18.999807
n16_graph3,16,1.0,0.3,2709,18.999807
n16_graph3,16,1.0,0.3,3317,18.528009
n16_graph3,16,1.0,0.3,4062,18.579463
n16_graph3,16,1.0,0.3,4975,18.583458
n16_graph3,16,1.0,0.3,6093,18.577745
n16_graph3,16,1.0,0.3,7462,18.590977
n16_graph3,16,1.0,0.3,9138,18.585327
n16_graph3,16,1.0,0.3,11191,18.574529
n16_graph3,16,1.0,0.3,13706,18.571389
n16_graph3,16,1.0,0.3,16785,18.131295
n16_graph3,16,1.0,0.3,20556,18.156665
n16_graph3,16,1.0,0.3,25174,18.161623
n16_graph3,16,1.0,0.3,30830,17.728386
n16_graph3,16,1.0,0.3,37756,17.745753
n16_graph3,16,1.0,0.3,46239,17.331586
n16_graph3,16,1.0,0.3,56628,16.882240
n16_graph3,16,1.0,0.3,69350,16.436433
n16_graph3,16,1.0,0.3,84931,15.991872
n16_graph3,16,1.0,0.3,104013,15.491672
n16_graph3,16,1.0,0.3,127381,14.593376
n16_graph3,16,1.0,0.3,156000,13.958280
n16_graph3,16,1.0,0.5,1,25.012187
n16_graph3,16,1.0,0.5,2,25.012187
n16_graph3,16,1.0,0.5,3,25.012187
n16_graph3,16,1.0,0.5,4,25.012187
n16_graph3,16,1.0,0.5,5,25.012187
n16_graph3,16,1.0,0.5,6,25.012187
n16_graph3,16,1.0,0.5,7,25.012187
n16_graph3,16,1.0,0.5,9,25.012187
n16_graph3,16,1.0,0.5,11,25.012187
n16_graph3,16,1.0,0.5,13,25.012187
n16_graph3,16,1.0,0.5,16,25.012187
n16_graph3,16,1.0,0.5,19,25.012187
n16_graph3,16,1.0,0.5,24,25.012187
n16_graph3,16,1.0,0.5,29,25.012187
n16_graph3,16,1.0,0.5,35,25.012187
n16_graph3,16,1.0,0.5,43,25.012187
n16_graph3,16,1.0,0.5,52,25.012187
n16_graph3,16,1.0,0.5,64,25.012187
n16_graph3,16,1.0,0.5,78,25.012187
n16_graph3,16,1.0,0.5,95,25.012187
n16_graph3,16,1.0,0.5,115,25.012187
n16_graph3,16,1.0,0.5,140,25.012187
n16_graph3,16,1.0,0.5,171,25.012187
n16_graph3,16,1.0,0.5,209,25.012187
n16_graph3,16,1.0,0.5,254,25.012187
n16_graph3,16,1.0,0.5,310,25.012187
n16_graph3,16,1.0,0.5,378,25.012187
n16_graph3,16,1.0,0.5,460,25.012187
n16_graph3,16,1.0,0.5,561,25.012187
n16_graph3,16,1.0,0.5,684,25.012187
n16_graph3,16,1.0,0.5,833,25.012187
n16_graph3,16,1.0,0.5,1015,25.012187
n16_graph3,16,1.0,0.5,1237,25.012187
n16_graph3,16,1.0,0.5,1508,25.012187
n16_graph3,16,1.0,0.5,1838,25.012187
n16_graph3,16,1.0,0.5,2240,25.012187
n16_graph3,16,1.0,0.5,2729,25.012187
n16_graph3,16,1.0,0.5,3326,24.534044
n16_graph3,16,1.0,0.5,4054,24.515035
n16_graph3,16,1.0,0.5,4940,24.507432
n16_graph3,16,1.0,0.5,6021,24.518508
n16_graph3,16,1.0,0.5,7338,24.523679
n16_graph3,16,1.0,0.5,8943,24.528724
n16_graph3,16,1.0,0.5,10899,24.531085
n16_graph3,16,1.0,0.5,13282,24.533862
n16_graph3,16,1.0,0.5,16187,24.074665
n16_graph3,16,1.0,0.5,19728,24.030590
n16_graph3,16,1.0,0.5,24042,24.022065
n16_graph3,16,1.0,0.5,29301,23.471594
n16_graph3,16,1.0,0.5,35709,23.519623
n16_graph3,16,1.0,0.5,43519,22.974671
n16_graph3,16,1.0,0.5,53037,22.975614
n16_graph3,16,1.0,0.5,64637,22.423548
n16_graph3,16,1.0,0.5,78774,21.871951
n16_graph3,16,1.0,0.5,96003,20.717365
n16_graph3,16,1.0,0.5,117000,20.331031
n16_graph3,16,1.0,0.8,1,34.942412
n16_graph3,16,1.0,0.8,2,34.942412
n16_graph3,16,1.0,0.8,3,34.942412
n16_graph3,16,1.0,0.8,4,34.942412
n16_graph3,16,1.0,0.8,5,34.942412
n16_graph3,16,1.0,0.8,6,34.942412
n16_graph3,16,1.0,0.8,7,34.942412
n16_graph3,16,1.0,0.8,8,34.942412
n16_graph3,16,1.0,0.8,10,34.942412
n16_graph3,16,1.0,0.8,12,34.942412
n16_graph3,16,1.0,0.8,14,34.942412
n16_graph3,16,1.0,0.8,18,34.942412
n16_graph3,16,1.0,0.8,21,34.942412
n16_graph3,16,1.0,0.8,26,34.942412
n16_graph3,16,1.0,0.8,31,34.942412
n16_graph3,16,1.0,0.8,38,34.942412
n16_graph3,16,1.0,0.8,46,34.942412
n16_graph3,16,1.0,0.8,55,34.942412
n16_graph3,16,1.0,0.8,67,34.942412
n16_graph3,16,1.0,0.8,81,34.942412
n16_graph3,16,1.0,0.8,98,34.942412
n16_graph3,16,1.0,0.8,118,34.942412
n16_graph3,16,1.0,0.8,143,34.942412
n16_graph3,16,1.0,0.8,173,34.942412
n16_graph3,16,1.0,0.8,210,34.942412
n16_graph3,16,1.0,0.8,254,34.942412
n16_graph3,16,1.0,0.8,307,34.942412
n16_graph3,16,1.0,0.8,372,34.942412
n16_graph3,16,1.0,0.8,450,34.942412
n16_graph3,16,1.0,0.8,545,34.942412
n16_graph3,16,1.0,0.8,659,34.942412
n16_graph3,16,1.0,0.8,798,34.942412
n16_graph3,16,1.0,0.8,966,34.942412
n16_graph3,16,1.0,0.8,1169,34.942412
n16_graph3,16,1.0,0.8,1415,34.942412
n16_graph3,16,1.0,0.8,1713,34.942412
n16_graph3,16,1.0,0.8,2073,34.942412
n16_graph3,16,1.0,0.8,2510,34.942412
n16_graph3,16,1.0,0.8,3037,34.404256
n16_graph3,16,1.0,0.8,3676,34.404264
n16_graph3,16,1.0,0.8,4450,34.435842
n16_graph3,16,1.0,0.8,5386,34.435275
n16_graph3,16,1.0,0.8,6519,34.426901
n16_graph3,16,1.0,0.8,7890,34.425480
n16_graph3,16,1.0,0.8,9550,34.431507
n16_graph3,16,1.0,0.8,11559,34.434583
n16_graph3,16,1.0,0.8,13991,34.437788
n16_graph3,16,1.0,0.8,16934,33.900172
n16_graph3,16,1.0,0.8,20496,33.919022
n16_graph3,16,1.0,0.8,24808,33.918907
n16_graph3,16,1.0,0.8,30027,33.402268
n16_graph3,16,1.0,0.8,36344,33.386526
n16_graph3,16,1.0,0.8,43989,32.850243
n16_graph3,16,1.0,0.8,53243,32.839003
n16_graph3,16,1.0,0.8,64443,32.257954
n16_graph3,16,1.0,0.8,78000,32.037362
n16_graph3,16,1.0,1.0,1,42.030848
n16_graph3,16,1.0,1.0,2,42.030848
n16_graph3,16,1.0,1.0,3,42.030848
n16_graph3,16,1.0,1.0,4,42.030848
n16_graph3,16,1.0,1.0,5,42.030848
n16_graph3,16,1.0,1.0,6,42.030848
n16_graph3,16,1.0,1.0,8,42.030848
n16_graph3,16,1.0,1.0,9,42.030848
n16_graph3,16,1.0,1.0,11,42.030848
n16_graph3,16,1.0,1.0,13,42.030848
n16_graph3,16,1.0,1.0,16,42.030848
n16_graph3,16,1.0,1.0,19,42.030848
n16_graph3,16,1.0,1.0,23,42.030848
n16_graph3,16,1.0,1.0,27,42.030848
n16_graph3,16,1.0,1.0,33,42.030848
n16_graph3,16,1.0,1.0,40,42.030848
n16_graph3,16,1.0,1.0,48,42.030848
n16_graph3,16,1.0,1.0,57,42.030848
n16_graph3,16,1.0,1.0,69,42.030848
n16_graph3,16,1.0,1.0,83,42.030848
n16_graph3,16,1.0,1.0,100,42.030848
n16_graph3,16,1.0,1.0,120,42.030848
n16_graph3,16,1.0,1.0,144,42.030848
n16_graph3,16,1.0,1.0,173,42.030848
n16_graph3,16,1.0,1.0,208,42.030848
n16_graph3,16,1.0,1.0,250,42.030848
n16_graph3,16,1.0,1.0,301,42.030848
n16_graph3,16,1.0,1.0,361,42.030848
n16_graph3,16,1.0,1.0,434,42.030848
n16_graph3,16,1.0,1.0,522,42.030848
n16_graph3,16,1.0,1.0,628,42.030848
n16_graph3,16,1.0,1.0,754,42.030848
n16_graph3,16,1.0,1.0,907,42.030848
n16_graph3,16,1.0,1.0,1090,42.030848
n16_graph3,16,1.0,1.0,1310,42.030848
n16_graph3,16,1.0,1.0,1575,42.030848
n16_graph3,16,1.0,1.0,1893,42.030848
n16_graph3,16,1.0,1.0,2276,42.030848
n16_graph3,16,1.0,1.0,2736,42.030848
n16_graph3,16,1.0,1.0,3289,41.513768
n16_graph3,16,1.0,1.0,3953,41.514577
n16_graph3,16,1.0,1.0,4752,41.507510
n16_graph3,16,1.0,1.0,5712,41.515312
n16_graph3,16,1.0,1.0,6867,41.517961
n16_graph3,16,1.0,1.0,8254,41.519139
n16_graph3,16,1.0,1.0,9922,41.520972
n16_graph3,16,1.0,1.0,11927,41.528175
n16_graph3,16,1.0,1.0,14338,41.527947
n16_graph3,16,1.0,1.0,17235,40.994399
n16_graph3,16,1.0,1.0,20718,41.016983
n16_graph3,16,1.0,1.0,24904,41.007685
n16_graph3,16,1.0,1.0,29937,40.459663
n16_graph3,16,1.0,1.0,35986,40.470095
n16_graph3,16,1.0,1.0,43258,40.009342
n16_graph3,16,1.0,1.0,52000,40.018464
n16_graph3,16,1.0,1.3,1,53.146315
n16_graph3,16,1.0,1.3,2,53.146315
n16_graph3,16,1.0,1.3,3,53.146315
n16_graph3,16,1.0,1.3,4,53.146315
n16_graph3,16,1.0,1.3,5,53.146315
n16_graph3,16,1.0,1.3,6,53.146315
n16_graph3,16,1.0,1.3,7,53.146315
n16_graph3,16,1.0,1.3,9,53.146315
n16_graph3,16,1.0,1.3,10,53.146315
n16_graph3,16,1.0,1.3,12,53.146315
n16_graph3,16,1.0,1.3,15,53.146315
n16_graph3,16,1.0,1.3,18,53.146315
n16_graph3,16,1.0,1.3,21,53.146315
n16_graph3,16,1.0,1.3,25,53.146315
n16_graph3,16,1.0,1.3,30,53.146315
n16_graph3,16,1.0,1.3,36,53.146315
n16_graph3,16,1.0,1.3,43,53.146315
n16_graph3,16,1.0,1.3,52,53.146315
n16_graph3,16,1.0,1.3,62,53.146315
n16_graph3,16,1.0,1.3,74,53.146315
n16_graph3,16,1.0,1.3,88,53.146315
n16_graph3,16,1.0,1.3,105,53.146315
n16_graph3,16,1.0,1.3,126,53.146315
n16_graph3,16,1.0,1.3,151,53.146315
n16_graph3,16,1.0,1.3,181,53.146315
n16_graph3,16,1.0,1.3,216,53.146315
n16_graph3,16,1.0,1.3,258,53.146315
n16_graph3,16,1.0,1.3,309,53.146315
n16_graph3,16,1.0,1.3,370,53.146315
n16_graph3,16,1.0,1.3,442,53.146315
n16_graph3,16,1.0,1.3,529,53.146315
n16_graph3,16,1.0,1.3,633,53.146315
n16_graph3,16,1.0,1.3,757,53.146315
n16_graph3,16,1.0,1.3,906,53.146315
n16_graph3,16,1.0,1.3,1083,53.146315
n16_graph3,16,1.0,1.3,1296,53.146315
n16_graph3,16,1.0,1.3,1550,53.146315
n16_graph3,16,1.0,1.3,1854,53.146315
n16_graph3,16,1.0,1.3,2218,53.146315
n16_graph3,16,1.0,1.3,2654,53.146315
n16_graph3,16,1.0,1.3,3174,52.702745
n16_graph3,16,1.0,1.3,3797,52.657144
n16_graph3,16,1.0,1.3,4542,52.644130
n16_graph3,16,1.0,1.3,5434,52.641271
n16_graph3,16,1.0,1.3,6500,52.646402
n16_graph3,16,1.0,1.3,7776,52.639174
n16_graph3,16,1.0,1.3,9301,52.639203
n16_graph3,16,1.0,1.3,11127,52.641432
n16_graph3,16,1.0,1.3,13310,52.641503
n16_graph3,16,1.0,1.3,15922,52.641503
n16_graph3,16,1.0,1.3,19046,52.123965
n16_graph3,16,1.0,1.3,22784,52.114133
n16_graph3,16,1.0,1.3,27254,52.114986
n16_graph3,16,1.0,1.3,32602,52.001081
n16_graph3,16,1.0,1.3,39000,52.000298
n16_graph3,16,1.0,1.8,1,72.431313
n16_graph3,16,1.0,1.8,2,72.431313
n16_graph3,16,1.0,1.8,3,72.431313
n16_graph3,16,1.0,1.8,4,72.431313
n16_graph3,16,1.0,1.8,5,72.431313
n16_graph3,16,1.0,1.8,6,72.431313
n16_graph3,16,1.0,1.8,7,72.431313
n16_graph3,16,1.0,1.8,8,72.431313
n16_graph3,16,1.0,1.8,9,72.431313
n16_graph3,16,1.0,1.8,11,72.431313
n16_graph3,16,1.0,1.8,13,72.431313
n16_graph3,16,1.0,1.8,15,72.431313
n16_graph3,16,1.0,1.8,18,72.431313
n16_graph3,16,1.0,1.8,21,72.431313
n16_graph3,16,1.0,1.8,25,72.431313
n16_graph3,16,1.0,1.8,29,72.431313
n16_graph3,16,1.0,1.8,34,72.431313
n16_graph3,16,1.0,1.8,40,72.431313
n16_graph3,16,1.0,1.8,47,72.431313
n16_graph3,16,1.0,1.8,55,72.431313
n16_graph3,16,1.0,1.8,65,72.431313
n16_graph3,16,1.0,1.8,76,72.431313
n16_graph3,16,1.0,1.8,90,72.431313
n16_graph3,16,1.0,1.8,105,72.431313
n16_graph3,16,1.0,1.8,124,72.431313
n16_graph3,16,1.0,1.8,145,72.431313
n16_graph3,16,1.0,1.8,170,72.431313
n16_graph3,16,1.0,1.8,200,72.431313
n16_graph3,16,1.0,1.8,235,72.431313
n16_graph3,16,1.0,1.8,276,72.431313
n16_graph3,16,1.0,1.8,324,72.431313
n16_graph3,16,1.0,1.8,380,72.431313
n16_graph3,16,1.0,1.8,446,72.431313
n16_graph3,16,1.0,1.8,524,72.431313
n16_graph3,16,1.0,1.8,615,72.431313
n16_graph3,16,1.0,1.8,723,72.431313
n16_graph3,16,1.0,1.8,848,72.431313
n16_graph3,16,1.0,1.8,996,72.431313
n16_graph3,16,1.0,1.8,1170,72.431313
n16_graph3,16,1.0,1.8,1373,72.431313
n16_graph3,16,1.0,1.8,1612,72.431313
n16_graph3,16,1.0,1.8,1893,72.431313
n16_graph3,16,1.0,1.8,2223,72.431313
n16_graph3,16,1.0,1.8,2610,72.431313
n16_graph3,16,1.0,1.8,3065,72.016339
n16_graph3,16,1.0,1.8,3598,71.994466
n16_graph3,16,1.0,1.8,4225,71.986145
n16_graph3,16,1.0,1.8,4961,71.999437
n16_graph3,16,1.0,1.8,5825,72.001337
n16_graph3,16,1.0,1.8,6840,72.005400
n16_graph3,16,1.0,1.8,8031,72.003986
n16_graph3,16,1.0,1.8,9429,72.002710
n16_graph3,16,1.0,1.8,11072,71.996372
n16_graph3,16,1.0,1.8,13000,71.998816
n16_graph3,16,1.0,2.5,1,100.107446
n16_graph3,16,1.0,2.5,2,100.107446
n16_graph3,16,1.0,2.5,3,100.107446
n16_graph3,16,1.0,2.5,4,100.107446
n16_graph3,16,1.0,2.5,5,100.107446
n16_graph3,16,1.0,2.5,6,100.107446
n16_graph3,16,1.0,2.5,7,100.107446
n16_graph3,16,1.0,2.5,8,100.107446
n16_graph3,16,1.0,2.5,9,100.107446
n16_graph3,16,1.0,2.5,11,100.107446
n16_graph3,16,1.0,2.5,13,100.107446
n16_graph3,16,1.0,2.5,15,100.107446
n16_graph3,16,1.0,2.5,18,100.107446
n16_graph3,16,1.0,2.5,21,100.107446
n16_graph3,16,1.0,2.5,25,100.107446
n16_graph3,16,1.0,2.5,29,100.107446
n16_graph3,16,1.0,2.5,34,100.107446
n16_graph3,16,1.0,2.5,40,100.107446
n16_graph3,16,1.0,2.5,47,100.107446
