graph_id,n,h,beta,step_n_mult,samples_per_segment,n_segments,burnin,total_steps,log_Z,runtime_s
n16_graph0,16,0.2,0.3,20,1000,301,3000,1204000,12.248771,1.0582
n16_graph0,16,0.2,0.3,20,3000,301,3000,1806000,12.286990,1.6934
n16_graph0,16,0.2,0.3,20,10000,301,3000,3913000,12.284270,3.7447
n16_graph0,16,0.2,0.5,1,100,15,3000,46500,13.233648,0.0332
n16_graph0,16,0.2,0.5,1,300,15,3000,49500,14.767666,0.0361
n16_graph0,16,0.2,0.5,1,1000,15,3000,60000,14.706077,0.0492
n16_graph0,16,0.2,0.5,1,3000,15,3000,90000,14.765333,0.0761
n16_graph0,16,0.2,0.5,1,10000,15,3000,195000,14.945120,0.1733
n16_graph0,16,0.2,0.5,4,100,58,3000,179800,14.628957,0.1334
n16_graph0,16,0.2,0.5,4,300,58,3000,191400,15.386964,0.1510
n16_graph0,16,0.2,0.5,4,1000,58,3000,232000,14.906950,0.1863
n16_graph0,16,0.2,0.5,4,3000,58,3000,348000,14.771692,0.2798
n16_graph0,16,0.2,0.5,4,10000,58,3000,754000,14.934240,0.6659
n16_graph0,16,0.2,0.5,20,100,289,3000,895900,14.998632,0.6880
n16_graph0,16,0.2,0.5,20,300,289,3000,953700,14.981041,0.7137
n16_graph0,16,0.2,0.5,20,1000,289,3000,1156000,14.916972,0.9100
n16_graph0,16,0.2,0.5,20,3000,289,3000,1734000,14.859031,1.3921
n16_graph0,16,0.2,0.5,20,10000,289,3000,3757000,14.883984,3.2041
n16_graph0,16,0.2,0.8,1,100,14,3000,43400,21.292946,0.0306
n16_graph0,16,0.2,0.8,1,300,14,3000,46200,21.402359,0.0352
n16_graph0,16,0.2,0.8,1,1000,14,3000,56000,21.953269,0.0444
n16_graph0,16,0.2,0.8,1,3000,14,3000,84000,22.075132,0.0663
n16_graph0,16,0.2,0.8,1,10000,14,3000,182000,21.974681,0.1561
n16_graph0,16,0.2,0.8,4,100,54,3000,167400,21.624818,0.1231
n16_graph0,16,0.2,0.8,4,300,54,3000,178200,21.943953,0.1348
n16_graph0,16,0.2,0.8,4,1000,54,3000,216000,21.818352,0.1717
n16_graph0,16,0.2,0.8,4,3000,54,3000,324000,21.743361,0.2592
n16_graph0,16,0.2,0.8,4,10000,54,3000,702000,21.865067,0.6094
n16_graph0,16,0.2,0.8,20,100,270,3000,837000,21.691825,0.6150
n16_graph0,16,0.2,0.8,20,300,270,3000,891000,21.863452,0.6654
n16_graph0,16,0.2,0.8,20,1000,270,3000,1080000,21.914015,0.8346
n16_graph0,16,0.2,0.8,20,3000,270,3000,1620000,21.870999,1.3256
n16_graph0,16,0.2,0.8,20,10000,270,3000,3510000,21.882724,3.0300
n16_graph0,16,0.2,1.0,1,100,13,3000,40300,26.916605,0.0313
n16_graph0,16,0.2,1.0,1,300,13,3000,42900,27.169954,0.0310
n16_graph0,16,0.2,1.0,1,1000,13,3000,52000,27.519153,0.0393
n16_graph0,16,0.2,1.0,1,3000,13,3000,78000,27.265803,0.0636
n16_graph0,16,0.2,1.0,1,10000,13,3000,169000,27.191402,0.1417
n16_graph0,16,0.2,1.0,4,100,52,3000,161200,26.935505,0.1169
n16_graph0,16,0.2,1.0,4,300,52,3000,171600,27.054840,0.1272
n16_graph0,16,0.2,1.0,4,1000,52,3000,208000,27.362560,0.1583
n16_graph0,16,0.2,1.0,4,3000,52,3000,312000,27.119067,0.2595
n16_graph0,16,0.2,1.0,4,10000,52,3000,676000,27.203986,0.5837
n16_graph0,16,0.2,1.0,20,100,257,3000,796700,27.392431,0.5887
n16_graph0,16,0.2,1.0,20,300,257,3000,848100,27.178620,0.6394
n16_graph0,16,0.2,1.0,20,1000,257,3000,1028000,27.196799,0.8009
n16_graph0,16,0.2,1.0,20,3000,257,3000,1542000,27.254487,1.2476
n16_graph0,16,0.2,1.0,20,10000,257,3000,3341000,27.224057,2.8647
n16_graph0,16,0.2,1.3,1,100,12,3000,37200,34.543537,0.0275
n16_graph0,16,0.2,1.3,1,300,12,3000,39600,35.456905,0.0292
n16_graph0,16,0.2,1.3,1,1000,12,3000,48000,35.406164,0.0369
n16_graph0,16,0.2,1.3,1,3000,12,3000,72000,35.413660,0.0585
n16_graph0,16,0.2,1.3,1,10000,12,3000,156000,35.383271,0.1363
n16_graph0,16,0.2,1.3,4,100,48,3000,148800,35.312850,0.1121
n16_graph0,16,0.2,1.3,4,300,48,3000,158400,35.402023,0.1193
n16_graph0,16,0.2,1.3,4,1000,48,3000,192000,35.387905,0.1514
n16_graph0,16,0.2,1.3,4,3000,48,3000,288000,35.343193,0.2357
n16_graph0,16,0.2,1.3,4,10000,48,3000,624000,35.400426,0.5312
n16_graph0,16,0.2,1.3,20,100,239,3000,740900,35.432211,0.5414
n16_graph0,16,0.2,1.3,20,300,239,3000,788700,35.366161,0.5830
n16_graph0,16,0.2,1.3,20,1000,239,3000,956000,35.340168,0.7581
n16_graph0,16,0.2,1.3,20,3000,239,3000,1434000,35.404797,1.1726
n16_graph0,16,0.2,1.3,20,10000,239,3000,3107000,35.357291,2.6164
n16_graph0,16,0.2,1.8,1,100,11,3000,34100,48.150129,0.0250
n16_graph0,16,0.2,1.8,1,300,11,3000,36300,48.920663,0.0276
n16_graph0,16,0.2,1.8,1,1000,11,3000,44000,49.064229,0.0335
n16_graph0,16,0.2,1.8,1,3000,11,3000,66000,48.925188,0.0536
n16_graph0,16,0.2,1.8,1,10000,11,3000,143000,48.966639,0.1232
n16_graph0,16,0.2,1.8,4,100,42,3000,130200,48.912532,0.1017
n16_graph0,16,0.2,1.8,4,300,42,3000,138600,49.099908,0.1051
n16_graph0,16,0.2,1.8,4,1000,42,3000,168000,48.928161,0.1542
n16_graph0,16,0.2,1.8,4,3000,42,3000,252000,48.982955,0.2035
n16_graph0,16,0.2,1.8,4,10000,42,3000,546000,48.966118,0.4764
n16_graph0,16,0.2,1.8,20,100,210,3000,651000,48.916504,0.4774
n16_graph0,16,0.2,1.8,20,300,210,3000,693000,48.874178,0.5104
n16_graph0,16,0.2,1.8,20,1000,210,3000,840000,48.961295,0.6440
n16_graph0,16,0.2,1.8,20,3000,210,3000,1260000,48.955700,1.0132
n16_graph0,16,0.2,1.8,20,10000,210,3000,2730000,48.948273,2.3070
n16_graph0,16,0.2,2.5,1,100,9,3000,27900,67.720539,0.0201
n16_graph0,16,0.2,2.5,1,300,9,3000,29700,68.060180,0.0218
n16_graph0,16,0.2,2.5,1,1000,9,3000,36000,67.980822,0.0281
n16_graph0,16,0.2,2.5,1,3000,9,3000,54000,68.034882,0.0437
n16_graph0,16,0.2,2.5,1,10000,9,3000,117000,68.014989,0.0993
n16_graph0,16,0.2,2.5,4,100,35,3000,108500,67.946678,0.0874
n16_graph0,16,0.2,2.5,4,300,35,3000,115500,68.034717,0.0906
n16_graph0,16,0.2,2.5,4,1000,35,3000,140000,67.980839,0.1088
n16_graph0,16,0.2,2.5,4,3000,35,3000,210000,67.986965,0.1707
n16_graph0,16,0.2,2.5,4,10000,35,3000,455000,67.999103,0.3919
n16_graph0,16,0.2,2.5,20,100,173,3000,536300,67.970690,0.3982
n16_graph0,16,0.2,2.5,20,300,173,3000,570900,67.972489,0.4332
n16_graph0,16,0.2,2.5,20,1000,173,3000,692000,68.000824,0.5378
n16_graph0,16,0.2,2.5,20,3000,173,3000,1038000,67.994044,0.8514
n16_graph0,16,0.2,2.5,20,10000,173,3000,2249000,67.995399,1.9589
n16_graph0,16,0.2,5.0,1,100,4,3000,12400,135.918013,0.0090
n16_graph0,16,0.2,5.0,1,300,4,3000,13200,136.059706,0.0095
n16_graph0,16,0.2,5.0,1,1000,4,3000,16000,136.044184,0.0122
n16_graph0,16,0.2,5.0,1,3000,4,3000,24000,136.002954,0.0190
n16_graph0,16,0.2,5.0,1,10000,4,3000,52000,135.998640,0.0433
n16_graph0,16,0.2,5.0,4,100,16,3000,49600,135.926292,0.0378
n16_graph0,16,0.2,5.0,4,300,16,3000,52800,135.969209,0.0401
n16_graph0,16,0.2,5.0,4,1000,16,3000,64000,135.992166,0.0503
n16_graph0,16,0.2,5.0,4,3000,16,3000,96000,135.985641,0.0768
n16_graph0,16,0.2,5.0,4,10000,16,3000,208000,135.995954,0.1802
n16_graph0,16,0.2,5.0,20,100,77,3000,238700,136.016351,0.1782
n16_graph0,16,0.2,5.0,20,300,77,3000,254100,135.993451,0.2329
n16_graph0,16,0.2,5.0,20,1000,77,3000,308000,135.994777,0.2460
n16_graph0,16,0.2,5.0,20,3000,77,3000,462000,135.998390,0.3827
n16_graph0,16,0.2,5.0,20,10000,77,3000,1001000,135.999282,0.8563
n16_graph0,16,0.5,0.1,1,100,16,3000,49600,11.653168,0.0347
n16_graph0,16,0.5,0.1,1,300,16,3000,52800,11.227150,0.0362
n16_graph0,16,0.5,0.1,1,1000,16,3000,64000,11.152227,0.0457
n16_graph0,16,0.5,0.1,1,3000,16,3000,96000,11.312579,0.0718
n16_graph0,16,0.5,0.1,1,10000,16,3000,208000,11.260490,0.1647
n16_graph0,16,0.5,0.1,4,100,61,3000,189100,11.324194,0.1305
n16_graph0,16,0.5,0.1,4,300,61,3000,201300,11.082436,0.1420
n16_graph0,16,0.5,0.1,4,1000,61,3000,244000,11.083738,0.1764
n16_graph0,16,0.5,0.1,4,3000,61,3000,366000,11.183780,0.2767
n16_graph0,16,0.5,0.1,4,10000,61,3000,793000,11.193712,0.6289
n16_graph0,16,0.5,0.1,20,100,305,3000,945500,11.097557,0.6486
n16_graph0,16,0.5,0.1,20,300,305,3000,1006500,11.186223,0.6999
n16_graph0,16,0.5,0.1,20,1000,305,3000,1220000,11.268444,0.8838
n16_graph0,16,0.5,0.1,20,3000,305,3000,1830000,11.278713,1.3937
n16_graph0,16,0.5,0.1,20,10000,305,3000,3965000,11.218218,3.1609
n16_graph0,16,0.5,0.2,1,100,15,3000,46500,10.510331,0.0333
n16_graph0,16,0.5,0.2,1,300,15,3000,49500,11.993119,0.0362
n16_graph0,16,0.5,0.2,1,1000,15,3000,60000,11.828328,0.0432
n16_graph0,16,0.5,0.2,1,3000,15,3000,90000,12.179815,0.0690
n16_graph0,16,0.5,0.2,1,10000,15,3000,195000,11.712265,0.1592
n16_graph0,16,0.5,0.2,4,100,58,3000,179800,11.350745,0.1287
n16_graph0,16,0.5,0.2,4,300,58,3000,191400,11.442360,0.1427
n16_graph0,16,0.5,0.2,4,1000,58,3000,232000,11.797438,0.1804
n16_graph0,16,0.5,0.2,4,3000,58,3000,348000,11.911643,0.2762
n16_graph0,16,0.5,0.2,4,10000,58,3000,754000,11.766402,0.6214
n16_graph0,16,0.5,0.2,20,100,289,3000,895900,11.822042,0.6242
n16_graph0,16,0.5,0.2,20,300,289,3000,953700,11.531523,0.6623
n16_graph0,16,0.5,0.2,20,1000,289,3000,1156000,11.724615,0.8427
n16_graph0,16,0.5,0.2,20,3000,289,3000,1734000,11.782205,1.3339
n16_graph0,16,0.5,0.2,20,10000,289,3000,3757000,11.731787,3.0650
n16_graph0,16,0.5,0.3,1,100,14,3000,43400,11.660767,0.0302
n16_graph0,16,0.5,0.3,1,300,14,3000,46200,12.717591,0.0346
n16_graph0,16,0.5,0.3,1,1000,14,3000,56000,12.610987,0.0417
n16_graph0,16,0.5,0.3,1,3000,14,3000,84000,12.544090,0.0642
n16_graph0,16,0.5,0.3,1,10000,14,3000,182000,12.512730,0.1511
n16_graph0,16,0.5,0.3,4,100,55,3000,170500,12.962045,0.1277
n16_graph0,16,0.5,0.3,4,300,55,3000,181500,12.761584,0.1285
n16_graph0,16,0.5,0.3,4,1000,55,3000,220000,12.888464,0.1624
n16_graph0,16,0.5,0.3,4,3000,55,3000,330000,12.755747,0.2542
n16_graph0,16,0.5,0.3,4,10000,55,3000,715000,12.713949,0.6419
n16_graph0,16,0.5,0.3,20,100,273,3000,846300,12.576375,0.6091
n16_graph0,16,0.5,0.3,20,300,273,3000,900900,12.734623,0.6373
n16_graph0,16,0.5,0.3,20,1000,273,3000,1092000,12.676550,0.7953
n16_graph0,16,0.5,0.3,20,3000,273,3000,1638000,12.631356,1.2697
n16_graph0,16,0.5,0.3,20,10000,273,3000,3549000,12.676005,2.8784
n16_graph0,16,0.5,0.5,1,100,13,3000,40300,15.750068,0.0290
n16_graph0,16,0.5,0.5,1,300,13,3000,42900,16.650991,0.0315
n16_graph0,16,0.5,0.5,1,1000,13,3000,52000,16.548055,0.0387
n16_graph0,16,0.5,0.5,1,3000,13,3000,78000,16.711212,0.0613
n16_graph0,16,0.5,0.5,1,10000,13,3000,169000,16.851324,0.1374
n16_graph0,16,0.5,0.5,4,100,49,3000,151900,16.671327,0.1087
n16_graph0,16,0.5,0.5,4,300,49,3000,161700,16.758279,0.1170
n16_graph0,16,0.5,0.5,4,1000,49,3000,196000,16.648619,0.1493
n16_graph0,16,0.5,0.5,4,3000,49,3000,294000,16.674215,0.2318
n16_graph0,16,0.5,0.5,4,10000,49,3000,637000,16.729071,0.5260
n16_graph0,16,0.5,0.5,20,100,242,3000,750200,16.743264,0.5330
n16_graph0,16,0.5,0.5,20,300,242,3000,798600,16.654238,0.5841
n16_graph0,16,0.5,0.5,20,1000,242,3000,968000,16.714326,0.7312
n16_graph0,16,0.5,0.5,20,3000,242,3000,1452000,16.766145,1.1807
n16_graph0,16,0.5,0.5,20,10000,242,3000,3146000,16.702596,2.5729
n16_graph0,16,0.5,0.8,1,100,10,3000,31000,25.785621,0.0226
n16_graph0,16,0.5,0.8,1,300,10,3000,33000,25.654575,0.0247
n16_graph0,16,0.5,0.8,1,1000,10,3000,40000,25.760195,0.0308
n16_graph0,16,0.5,0.8,1,3000,10,3000,60000,25.565085,0.0492
n16_graph0,16,0.5,0.8,1,10000,10,3000,130000,25.611384,0.1127
n16_graph0,16,0.5,0.8,4,100,40,3000,124000,25.812480,0.0908
n16_graph0,16,0.5,0.8,4,300,40,3000,132000,25.620854,0.0981
n16_graph0,16,0.5,0.8,4,1000,40,3000,160000,25.671874,0.1211
n16_graph0,16,0.5,0.8,4,3000,40,3000,240000,25.736428,0.1884
n16_graph0,16,0.5,0.8,4,10000,40,3000,520000,25.659994,0.4465
n16_graph0,16,0.5,0.8,20,100,199,3000,616900,25.641014,0.4486
n16_graph0,16,0.5,0.8,20,300,199,3000,656700,25.675424,0.4862
n16_graph0,16,0.5,0.8,20,1000,199,3000,796000,25.697297,0.6101
n16_graph0,16,0.5,0.8,20,3000,199,3000,1194000,25.667021,0.9581
n16_graph0,16,0.5,0.8,20,10000,199,3000,2587000,25.659357,2.2068
n16_graph0,16,0.5,1.0,1,100,9,3000,27900,31.913916,0.0207
n16_graph0,16,0.5,1.0,1,300,9,3000,29700,31.983324,0.0220
n16_graph0,16,0.5,1.0,1,1000,9,3000,36000,32.003212,0.0279
n16_graph0,16,0.5,1.0,1,3000,9,3000,54000,32.046979,0.0436
n16_graph0,16,0.5,1.0,1,10000,9,3000,117000,31.977789,0.0983
n16_graph0,16,0.5,1.0,4,100,35,3000,108500,31.973471,0.0785
n16_graph0,16,0.5,1.0,4,300,35,3000,115500,32.107629,0.0860
n16_graph0,16,0.5,1.0,4,1000,35,3000,140000,32.033342,0.1089
n16_graph0,16,0.5,1.0,4,3000,35,3000,210000,31.992680,0.1678
n16_graph0,16,0.5,1.0,4,10000,35,3000,455000,32.011472,0.3844
n16_graph0,16,0.5,1.0,20,100,173,3000,536300,31.966180,0.3928
n16_graph0,16,0.5,1.0,20,300,173,3000,570900,32.038685,0.4161
n16_graph0,16,0.5,1.0,20,1000,173,3000,692000,32.027999,0.5290
n16_graph0,16,0.5,1.0,20,3000,173,3000,1038000,32.023250,0.8547
n16_graph0,16,0.5,1.0,20,10000,173,3000,2249000,32.010205,1.8880
n16_graph0,16,0.5,1.3,1,100,7,3000,21700,41.645036,0.0158
n16_graph0,16,0.5,1.3,1,300,7,3000,23100,41.721597,0.0171
n16_graph0,16,0.5,1.3,1,1000,7,3000,28000,41.582602,0.0213
n16_graph0,16,0.5,1.3,1,3000,7,3000,42000,41.614322,0.0338
n16_graph0,16,0.5,1.3,1,10000,7,3000,91000,41.615297,0.0763
n16_graph0,16,0.5,1.3,4,100,28,3000,86800,41.579827,0.0661
n16_graph0,16,0.5,1.3,4,300,28,3000,92400,41.609464,0.0682
n16_graph0,16,0.5,1.3,4,1000,28,3000,112000,41.651503,0.0866
n16_graph0,16,0.5,1.3,4,3000,28,3000,168000,41.613855,0.1345
n16_graph0,16,0.5,1.3,4,10000,28,3000,364000,41.609459,0.3127
n16_graph0,16,0.5,1.3,20,100,138,3000,427800,41.599150,0.3124
n16_graph0,16,0.5,1.3,20,300,138,3000,455400,41.644115,0.3403
n16_graph0,16,0.5,1.3,20,1000,138,3000,552000,41.623354,0.4255
n16_graph0,16,0.5,1.3,20,3000,138,3000,828000,41.604796,0.6617
n16_graph0,16,0.5,1.3,20,10000,138,3000,1794000,41.600201,1.5535
n16_graph0,16,0.5,1.8,1,100,5,3000,15500,57.718888,0.0125
n16_graph0,16,0.5,1.8,1,300,5,3000,16500,57.738327,0.0125
n16_graph0,16,0.5,1.8,1,1000,5,3000,20000,57.629011,0.0151
n16_graph0,16,0.5,1.8,1,3000,5,3000,30000,57.585122,0.0243
n16_graph0,16,0.5,1.8,1,10000,5,3000,65000,57.592840,0.0570
n16_graph0,16,0.5,1.8,4,100,19,3000,58900,57.628174,0.0435
n16_graph0,16,0.5,1.8,4,300,19,3000,62700,57.620580,0.0470
n16_graph0,16,0.5,1.8,4,1000,19,3000,76000,57.621142,0.0588
n16_graph0,16,0.5,1.8,4,3000,19,3000,114000,57.588053,0.0929
n16_graph0,16,0.5,1.8,4,10000,19,3000,247000,57.598077,0.2120
n16_graph0,16,0.5,1.8,20,100,91,3000,282100,57.560827,0.2085
n16_graph0,16,0.5,1.8,20,300,91,3000,300300,57.600340,0.2247
n16_graph0,16,0.5,1.8,20,1000,91,3000,364000,57.600554,0.2813
n16_graph0,16,0.5,1.8,20,3000,91,3000,546000,57.597558,0.4468
n16_graph0,16,0.5,1.8,20,10000,91,3000,1183000,57.600582,1.0018
n16_graph0,16,0.5,2.5,1,100,3,3000,9300,80.030769,0.0067
n16_graph0,16,0.5,2.5,1,300,3,3000,9900,80.048755,0.0076
n16_graph0,16,0.5,2.5,1,1000,3,3000,12000,79.959749,0.0095
n16_graph0,16,0.5,2.5,1,3000,3,3000,18000,79.984772,0.0145
n16_graph0,16,0.5,2.5,1,10000,3,3000,39000,80.003773,0.0337
n16_graph0,16,0.5,2.5,4,100,10,3000,31000,79.999773,0.0235
n16_graph0,16,0.5,2.5,4,300,10,3000,33000,80.003932,0.0253
n16_graph0,16,0.5,2.5,4,1000,10,3000,40000,79.990912,0.0301
n16_graph0,16,0.5,2.5,4,3000,10,3000,60000,79.984189,0.0489
n16_graph0,16,0.5,2.5,4,10000,10,3000,130000,79.998462,0.1117
n16_graph0,16,0.5,2.5,20,100,49,3000,151900,80.020898,0.1134
n16_graph0,16,0.5,2.5,20,300,49,3000,161700,80.003350,0.1219
n16_graph0,16,0.5,2.5,20,1000,49,3000,196000,79.997342,0.1521
n16_graph0,16,0.5,2.5,20,3000,49,3000,294000,79.994438,0.2358
n16_graph0,16,0.5,2.5,20,10000,49,3000,637000,79.997181,0.5467
n16_graph0,16,0.5,5.0,1,100,1,3000,3100,160.009671,0.0023
n16_graph0,16,0.5,5.0,1,300,1,3000,3300,159.999823,0.0024
n16_graph0,16,0.5,5.0,1,1000,1,3000,4000,159.999246,0.0029
n16_graph0,16,0.5,5.0,1,3000,1,3000,6000,160.003015,0.0049
n16_graph0,16,0.5,5.0,1,10000,1,3000,13000,160.001057,0.0107
n16_graph0,16,0.5,5.0,4,100,1,3000,3100,160.004436,0.0024
n16_graph0,16,0.5,5.0,4,300,1,3000,3300,160.002499,0.0025
n16_graph0,16,0.5,5.0,4,1000,1,3000,4000,159.998809,0.0031
n16_graph0,16,0.5,5.0,4,3000,1,3000,6000,160.000729,0.0048
n16_graph0,16,0.5,5.0,4,10000,1,3000,13000,159.999522,0.0113
n16_graph0,16,0.5,5.0,20,100,5,3000,15500,159.996647,0.0132
n16_graph0,16,0.5,5.0,20,300,5,3000,16500,160.000432,0.0141
n16_graph0,16,0.5,5.0,20,1000,5,3000,20000,160.001391,0.0153
n16_graph0,16,0.5,5.0,20,3000,5,3000,30000,160.000630,0.0248
n16_graph0,16,0.5,5.0,20,10000,5,3000,65000,160.000649,0.0569
n16_graph0,16,1.0,0.1,1,100,15,3000,46500,12.173779,0.0330
n16_graph0,16,1.0,0.1,1,300,15,3000,49500,11.245489,0.0362
n16_graph0,16,1.0,0.1,1,1000,15,3000,60000,11.404575,0.0436
n16_graph0,16,1.0,0.1,1,3000,15,3000,90000,11.258912,0.0687
n16_graph0,16,1.0,0.1,1,10000,15,3000,195000,11.293067,0.1592
n16_graph0,16,1.0,0.1,4,100,58,3000,179800,10.993971,0.1322
n16_graph0,16,1.0,0.1,4,300,58,3000,191400,11.249371,0.1321
n16_graph0,16,1.0,0.1,4,1000,58,3000,232000,11.436656,0.1672
n16_graph0,16,1.0,0.1,4,3000,58,3000,348000,11.319755,0.2624
n16_graph0,16,1.0,0.1,4,10000,58,3000,754000,11.349076,0.6027
n16_graph0,16,1.0,0.1,20,100,289,3000,895900,11.354532,0.6083
n16_graph0,16,1.0,0.1,20,300,289,3000,953700,11.260772,0.6570
n16_graph0,16,1.0,0.1,20,1000,289,3000,1156000,11.277734,0.8198
n16_graph0,16,1.0,0.1,20,3000,289,3000,1734000,11.318943,1.3056
n16_graph0,16,1.0,0.1,20,10000,289,3000,3757000,11.315518,3.0060
n16_graph0,16,1.0,0.2,1,100,13,3000,40300,12.002120,0.0277
n16_graph0,16,1.0,0.2,1,300,13,3000,42900,11.419307,0.0305
n16_graph0,16,1.0,0.2,1,1000,13,3000,52000,12.348709,0.0375
n16_graph0,16,1.0,0.2,1,3000,13,3000,78000,12.288804,0.0602
n16_graph0,16,1.0,0.2,1,10000,13,3000,169000,12.172760,0.1336
n16_graph0,16,1.0,0.2,4,100,52,3000,161200,12.168326,0.1118
n16_graph0,16,1.0,0.2,4,300,52,3000,171600,11.890510,0.1224
n16_graph0,16,1.0,0.2,4,1000,52,3000,208000,11.974340,0.1534
n16_graph0,16,1.0,0.2,4,3000,52,3000,312000,12.137066,0.2413
n16_graph0,16,1.0,0.2,4,10000,52,3000,676000,12.266557,0.5386
n16_graph0,16,1.0,0.2,20,100,257,3000,796700,12.052263,0.5570
n16_graph0,16,1.0,0.2,20,300,257,3000,848100,12.077297,0.6114
n16_graph0,16,1.0,0.2,20,1000,257,3000,1028000,12.146166,0.7434
n16_graph0,16,1.0,0.2,20,3000,257,3000,1542000,12.231328,1.1633
n16_graph0,16,1.0,0.2,20,10000,257,3000,3341000,12.154083,2.6825
n16_graph0,16,1.0,0.3,1,100,12,3000,37200,13.802031,0.0268
n16_graph0,16,1.0,0.3,1,300,12,3000,39600,14.319501,0.0292
n16_graph0,16,1.0,0.3,1,1000,12,3000,48000,13.902224,0.0350
n16_graph0,16,1.0,0.3,1,3000,12,3000,72000,13.898194,0.0561
n16_graph0,16,1.0,0.3,1,10000,12,3000,156000,14.019209,0.1288
n16_graph0,16,1.0,0.3,4,100,46,3000,142600,13.963013,0.1004
n16_graph0,16,1.0,0.3,4,300,46,3000,151800,13.929971,0.1065
n16_graph0,16,1.0,0.3,4,1000,46,3000,184000,13.864584,0.1372
n16_graph0,16,1.0,0.3,4,3000,46,3000,276000,14.044677,0.2127
n16_graph0,16,1.0,0.3,4,10000,46,3000,598000,14.032432,0.4815
n16_graph0,16,1.0,0.3,20,100,227,3000,703700,14.121997,0.4901
n16_graph0,16,1.0,0.3,20,300,227,3000,749100,13.937665,0.5248
n16_graph0,16,1.0,0.3,20,1000,227,3000,908000,14.124718,0.6621
n16_graph0,16,1.0,0.3,20,3000,227,3000,1362000,13.983830,1.0511
n16_graph0,16,1.0,0.3,20,10000,227,3000,2951000,13.987145,2.4207
n16_graph0,16,1.0,0.5,1,100,9,3000,27900,20.461557,0.0205
n16_graph0,16,1.0,0.5,1,300,9,3000,29700,20.424151,0.0221
n16_graph0,16,1.0,0.5,1,1000,9,3000,36000,20.453609,0.0270
n16_graph0,16,1.0,0.5,1,3000,9,3000,54000,20.332321,0.0442
n16_graph0,16,1.0,0.5,1,10000,9,3000,117000,20.320507,0.1019
n16_graph0,16,1.0,0.5,4,100,35,3000,108500,20.369461,0.0800
n16_graph0,16,1.0,0.5,4,300,35,3000,115500,20.400781,0.0849
n16_graph0,16,1.0,0.5,4,1000,35,3000,140000,20.378032,0.1046
n16_graph0,16,1.0,0.5,4,3000,35,3000,210000,20.403086,0.1653
n16_graph0,16,1.0,0.5,4,10000,35,3000,455000,20.357538,0.3838
n16_graph0,16,1.0,0.5,20,100,173,3000,536300,20.420141,0.3901
n16_graph0,16,1.0,0.5,20,300,173,3000,570900,20.390439,0.4178
n16_graph0,16,1.0,0.5,20,1000,173,3000,692000,20.371713,0.5217
n16_graph0,16,1.0,0.5,20,3000,173,3000,1038000,20.384638,0.8213
n16_graph0,16,1.0,0.5,20,10000,173,3000,2249000,20.361420,1.8892
n16_graph0,16,1.0,0.8,1,100,6,3000,18600,31.815783,0.0136
n16_graph0,16,1.0,0.8,1,300,6,3000,19800,32.050411,0.0150
n16_graph0,16,1.0,0.8,1,1000,6,3000,24000,32.062720,0.0183
n16_graph0,16,1.0,0.8,1,3000,6,3000,36000,32.023260,0.0288
n16_graph0,16,1.0,0.8,1,10000,6,3000,78000,32.017347,0.0674
n16_graph0,16,1.0,0.8,4,100,22,3000,68200,32.045872,0.0503
n16_graph0,16,1.0,0.8,4,300,22,3000,72600,32.045790,0.0540
n16_graph0,16,1.0,0.8,4,1000,22,3000,88000,32.015656,0.0665
n16_graph0,16,1.0,0.8,4,3000,22,3000,132000,32.037751,0.1050
n16_graph0,16,1.0,0.8,4,10000,22,3000,286000,32.024118,0.2443
n16_graph0,16,1.0,0.8,20,100,108,3000,334800,32.054338,0.2438
n16_graph0,16,1.0,0.8,20,300,108,3000,356400,32.025888,0.2652
n16_graph0,16,1.0,0.8,20,1000,108,3000,432000,32.032680,0.3313
n16_graph0,16,1.0,0.8,20,3000,108,3000,648000,32.023855,0.5263
n16_graph0,16,1.0,0.8,20,10000,108,3000,1404000,32.022278,1.1832
n16_graph0,16,1.0,1.0,1,100,4,3000,12400,40.042697,0.0097
n16_graph0,16,1.0,1.0,1,300,4,3000,13200,40.056342,0.0098
n16_graph0,16,1.0,1.0,1,1000,4,3000,16000,39.983794,0.0127
n16_graph0,16,1.0,1.0,1,3000,4,3000,24000,39.996367,0.0198
n16_graph0,16,1.0,1.0,1,10000,4,3000,52000,40.002218,0.0436
n16_graph0,16,1.0,1.0,4,100,16,3000,49600,40.057529,0.0364
n16_graph0,16,1.0,1.0,4,300,16,3000,52800,39.986365,0.0393
n16_graph0,16,1.0,1.0,4,1000,16,3000,64000,39.961120,0.0477
n16_graph0,16,1.0,1.0,4,3000,16,3000,96000,40.009499,0.0771
n16_graph0,16,1.0,1.0,4,10000,16,3000,208000,39.999522,0.1782
n16_graph0,16,1.0,1.0,20,100,77,3000,238700,39.994467,0.1779
n16_graph0,16,1.0,1.0,20,300,77,3000,254100,39.987669,0.1908
n16_graph0,16,1.0,1.0,20,1000,77,3000,308000,40.009178,0.2389
n16_graph0,16,1.0,1.0,20,3000,77,3000,462000,40.010226,0.3721
n16_graph0,16,1.0,1.0,20,10000,77,3000,1001000,40.005520,0.8560
n16_graph0,16,1.0,1.3,1,100,3,3000,9300,52.022181,0.0067
n16_graph0,16,1.0,1.3,1,300,3,3000,9900,51.985453,0.0072
