graph_id,n,h,beta,init,dynamics,step,log_z_mcmc
n30_graph0,30,0.1,0.5,ground,glauber,76,33.326130
n30_graph0,30,0.1,0.8,ground,glauber,76,47.040870
n30_graph0,30,0.1,1.0,ground,glauber,76,56.404290
n30_graph0,30,0.1,1.3,ground,glauber,76,70.461660
n30_graph0,30,0.1,1.8,ground,glauber,76,94.461660
n30_graph0,30,0.1,2.5,ground,glauber,76,128.061660
n30_graph0,30,0.1,5.0,ground,glauber,76,248.061660
n30_graph0,30,0.1,0.1,ground,glauber,85,21.857355
n30_graph0,30,0.1,0.2,ground,glauber,85,24.007825
n30_graph0,30,0.1,0.3,ground,glauber,85,26.275000
n30_graph0,30,0.1,0.5,ground,glauber,85,32.887230
n30_graph0,30,0.1,0.8,ground,glauber,85,46.455705
n30_graph0,30,0.1,1.0,ground,glauber,85,55.844175
n30_graph0,30,0.1,1.3,ground,glauber,85,69.937815
n30_graph0,30,0.1,1.8,ground,glauber,85,93.937815
n30_graph0,30,0.1,2.5,ground,glauber,85,127.537815
n30_graph0,30,0.1,5.0,ground,glauber,85,247.537815
n30_graph0,30,0.1,0.1,ground,glauber,95,21.796940
n30_graph0,30,0.1,0.2,ground,glauber,95,23.816520
n30_graph0,30,0.1,0.3,ground,glauber,95,25.991155
n30_graph0,30,0.1,0.5,ground,glauber,95,32.456205
n30_graph0,30,0.1,0.8,ground,glauber,95,45.871245
n30_graph0,30,0.1,1.0,ground,glauber,95,55.281975
n30_graph0,30,0.1,1.3,ground,glauber,95,69.407865
n30_graph0,30,0.1,1.8,ground,glauber,95,93.407865
n30_graph0,30,0.1,2.5,ground,glauber,95,127.007865
n30_graph0,30,0.1,5.0,ground,glauber,95,247.007865
n30_graph0,30,0.1,0.1,ground,glauber,106,21.689700
n30_graph0,30,0.1,0.2,ground,glauber,106,23.531400
n30_graph0,30,0.1,0.3,ground,glauber,106,25.543285
n30_graph0,30,0.1,0.5,ground,glauber,106,31.723845
n30_graph0,30,0.1,0.8,ground,glauber,106,44.989500
n30_graph0,30,0.1,1.0,ground,glauber,106,54.419880
n30_graph0,30,0.1,1.3,ground,glauber,106,68.574225
n30_graph0,30,0.1,1.8,ground,glauber,106,92.574225
n30_graph0,30,0.1,2.5,ground,glauber,106,126.174225
n30_graph0,30,0.1,5.0,ground,glauber,106,246.174225
n30_graph0,30,0.1,0.1,ground,glauber,118,21.601620
n30_graph0,30,0.1,0.2,ground,glauber,118,23.282470
n30_graph0,30,0.1,0.3,ground,glauber,118,25.119335
n30_graph0,30,0.1,0.5,ground,glauber,118,30.992895
n30_graph0,30,0.1,0.8,ground,glauber,118,44.105700
n30_graph0,30,0.1,1.0,ground,glauber,118,53.527060
n30_graph0,30,0.1,1.3,ground,glauber,118,67.666975
n30_graph0,30,0.1,1.8,ground,glauber,118,91.666975
n30_graph0,30,0.1,2.5,ground,glauber,118,125.266975
n30_graph0,30,0.1,5.0,ground,glauber,118,245.266975
n30_graph0,30,0.1,0.1,ground,glauber,131,21.580905
n30_graph0,30,0.1,0.2,ground,glauber,131,23.189990
n30_graph0,30,0.1,0.3,ground,glauber,131,24.932355
n30_graph0,30,0.1,0.5,ground,glauber,131,30.650675
n30_graph0,30,0.1,0.8,ground,glauber,131,43.661750
n30_graph0,30,0.1,1.0,ground,glauber,131,53.039310
n30_graph0,30,0.1,1.3,ground,glauber,131,67.112745
n30_graph0,30,0.1,1.8,ground,glauber,131,91.112745
n30_graph0,30,0.1,2.5,ground,glauber,131,124.712745
n30_graph0,30,0.1,5.0,ground,glauber,131,244.712745
n30_graph0,30,0.1,0.1,ground,glauber,146,21.508595
n30_graph0,30,0.1,0.2,ground,glauber,146,23.021200
n30_graph0,30,0.1,0.3,ground,glauber,146,24.683050
n30_graph0,30,0.1,0.5,ground,glauber,146,30.214420
n30_graph0,30,0.1,0.8,ground,glauber,146,43.114825
n30_graph0,30,0.1,1.0,ground,glauber,146,52.451535
n30_graph0,30,0.1,1.3,ground,glauber,146,66.462975
n30_graph0,30,0.1,1.8,ground,glauber,146,90.462975
n30_graph0,30,0.1,2.5,ground,glauber,146,124.062975
n30_graph0,30,0.1,5.0,ground,glauber,146,244.062975
n30_graph0,30,0.1,0.1,ground,glauber,163,21.460735
n30_graph0,30,0.1,0.2,ground,glauber,163,22.857545
n30_graph0,30,0.1,0.3,ground,glauber,163,24.417605
n30_graph0,30,0.1,0.5,ground,glauber,163,29.871465
n30_graph0,30,0.1,0.8,ground,glauber,163,42.757845
n30_graph0,30,0.1,1.0,ground,glauber,163,52.057355
n30_graph0,30,0.1,1.3,ground,glauber,163,66.012320
n30_graph0,30,0.1,1.8,ground,glauber,163,90.012320
n30_graph0,30,0.1,2.5,ground,glauber,163,123.612320
n30_graph0,30,0.1,5.0,ground,glauber,163,243.612320
n30_graph0,30,0.1,0.1,ground,glauber,182,21.391175
n30_graph0,30,0.1,0.2,ground,glauber,182,22.723485
n30_graph0,30,0.1,0.3,ground,glauber,182,24.262495
n30_graph0,30,0.1,0.5,ground,glauber,182,29.672275
n30_graph0,30,0.1,0.8,ground,glauber,182,42.571450
n30_graph0,30,0.1,1.0,ground,glauber,182,51.902330
n30_graph0,30,0.1,1.3,ground,glauber,182,65.903765
n30_graph0,30,0.1,1.8,ground,glauber,182,89.903765
n30_graph0,30,0.1,2.5,ground,glauber,182,123.503765
n30_graph0,30,0.1,5.0,ground,glauber,182,243.503765
n30_graph0,30,0.1,0.1,ground,glauber,203,21.331310
n30_graph0,30,0.1,0.2,ground,glauber,203,22.569730
n30_graph0,30,0.1,0.3,ground,glauber,203,24.066820
n30_graph0,30,0.1,0.5,ground,glauber,203,29.484850
n30_graph0,30,0.1,0.8,ground,glauber,203,42.420625
n30_graph0,30,0.1,1.0,ground,glauber,203,51.745755
n30_graph0,30,0.1,1.3,ground,glauber,203,65.738025
n30_graph0,30,0.1,1.8,ground,glauber,203,89.738025
n30_graph0,30,0.1,2.5,ground,glauber,203,123.338025
n30_graph0,30,0.1,5.0,ground,glauber,203,243.338025
n30_graph0,30,0.1,0.1,ground,glauber,226,21.286672
n30_graph0,30,0.1,0.2,ground,glauber,226,22.471983
n30_graph0,30,0.1,0.3,ground,glauber,226,23.969418
n30_graph0,30,0.1,0.5,ground,glauber,226,29.436938
n30_graph0,30,0.1,0.8,ground,glauber,226,42.420968
n30_graph0,30,0.1,1.0,ground,glauber,226,51.719198
n30_graph0,30,0.1,1.3,ground,glauber,226,65.670653
n30_graph0,30,0.1,1.8,ground,glauber,226,89.670653
n30_graph0,30,0.1,2.5,ground,glauber,226,123.270653
n30_graph0,30,0.1,5.0,ground,glauber,226,243.270653
n30_graph0,30,0.1,0.1,ground,glauber,252,21.250288
n30_graph0,30,0.1,0.2,ground,glauber,252,22.382511
n30_graph0,30,0.1,0.3,ground,glauber,252,23.823781
n30_graph0,30,0.1,0.5,ground,glauber,252,29.223221
n30_graph0,30,0.1,0.8,ground,glauber,252,42.223931
n30_graph0,30,0.1,1.0,ground,glauber,252,51.553301
n30_graph0,30,0.1,1.3,ground,glauber,252,65.551046
n30_graph0,30,0.1,1.8,ground,glauber,252,89.551046
n30_graph0,30,0.1,2.5,ground,glauber,252,123.151046
n30_graph0,30,0.1,5.0,ground,glauber,252,243.151046
n30_graph0,30,0.1,0.1,ground,glauber,281,21.272244
n30_graph0,30,0.1,0.2,ground,glauber,281,22.406623
n30_graph0,30,0.1,0.3,ground,glauber,281,23.794348
n30_graph0,30,0.1,0.5,ground,glauber,281,29.090508
n30_graph0,30,0.1,0.8,ground,glauber,281,42.037908
n30_graph0,30,0.1,1.0,ground,glauber,281,51.395198
n30_graph0,30,0.1,1.3,ground,glauber,281,65.434448
n30_graph0,30,0.1,1.8,ground,glauber,281,89.434448
n30_graph0,30,0.1,2.5,ground,glauber,281,123.034448
n30_graph0,30,0.1,5.0,ground,glauber,281,243.034448
n30_graph0,30,0.1,0.1,ground,glauber,313,21.250933
n30_graph0,30,0.1,0.2,ground,glauber,313,22.371890
n30_graph0,30,0.1,0.3,ground,glauber,313,23.763870
n30_graph0,30,0.1,0.5,ground,glauber,313,28.930710
n30_graph0,30,0.1,0.8,ground,glauber,313,41.695380
n30_graph0,30,0.1,1.0,ground,glauber,313,51.077490
n30_graph0,30,0.1,1.3,ground,glauber,313,65.153625
n30_graph0,30,0.1,1.8,ground,glauber,313,89.153625
n30_graph0,30,0.1,2.5,ground,glauber,313,122.753625
n30_graph0,30,0.1,5.0,ground,glauber,313,242.753625
n30_graph0,30,0.1,0.1,ground,glauber,348,21.212203
n30_graph0,30,0.1,0.2,ground,glauber,348,22.267405
n30_graph0,30,0.1,0.3,ground,glauber,348,23.684735
n30_graph0,30,0.1,0.5,ground,glauber,348,28.783705
n30_graph0,30,0.1,0.8,ground,glauber,348,41.281720
n30_graph0,30,0.1,1.0,ground,glauber,348,50.680390
n30_graph0,30,0.1,1.3,ground,glauber,348,64.789090
n30_graph0,30,0.1,1.8,ground,glauber,348,88.789090
n30_graph0,30,0.1,2.5,ground,glauber,348,122.389090
n30_graph0,30,0.1,5.0,ground,glauber,348,242.389090
n30_graph0,30,0.1,0.1,ground,glauber,388,21.184544
n30_graph0,30,0.1,0.2,ground,glauber,388,22.213563
n30_graph0,30,0.1,0.3,ground,glauber,388,23.671188
n30_graph0,30,0.1,0.5,ground,glauber,388,28.761188
n30_graph0,30,0.1,0.8,ground,glauber,388,41.130398
n30_graph0,30,0.1,1.0,ground,glauber,388,50.549828
n30_graph0,30,0.1,1.3,ground,glauber,388,64.688558
n30_graph0,30,0.1,1.8,ground,glauber,388,88.688558
n30_graph0,30,0.1,2.5,ground,glauber,388,122.288558
n30_graph0,30,0.1,5.0,ground,glauber,388,242.288558
n30_graph0,30,0.1,0.1,ground,glauber,433,21.157926
n30_graph0,30,0.1,0.2,ground,glauber,433,22.112291
n30_graph0,30,0.1,0.3,ground,glauber,433,23.527071
n30_graph0,30,0.1,0.5,ground,glauber,433,28.471221
n30_graph0,30,0.1,0.8,ground,glauber,433,40.607076
n30_graph0,30,0.1,1.0,ground,glauber,433,50.045276
n30_graph0,30,0.1,1.3,ground,glauber,433,64.211171
n30_graph0,30,0.1,1.8,ground,glauber,433,88.211171
n30_graph0,30,0.1,2.5,ground,glauber,433,121.811171
n30_graph0,30,0.1,5.0,ground,glauber,433,241.811171
n30_graph0,30,0.1,0.1,ground,glauber,482,21.122092
n30_graph0,30,0.1,0.2,ground,glauber,482,21.991448
n30_graph0,30,0.1,0.3,ground,glauber,482,23.354873
n30_graph0,30,0.1,0.5,ground,glauber,482,28.249653
n30_graph0,30,0.1,0.8,ground,glauber,482,40.318863
n30_graph0,30,0.1,1.0,ground,glauber,482,49.773503
n30_graph0,30,0.1,1.3,ground,glauber,482,63.963188
n30_graph0,30,0.1,1.8,ground,glauber,482,87.963188
n30_graph0,30,0.1,2.5,ground,glauber,482,121.563188
n30_graph0,30,0.1,5.0,ground,glauber,482,241.563188
n30_graph0,30,0.1,0.1,ground,glauber,538,21.069359
n30_graph0,30,0.1,0.2,ground,glauber,538,21.880808
n30_graph0,30,0.1,0.3,ground,glauber,538,23.263168
n30_graph0,30,0.1,0.5,ground,glauber,538,28.239938
n30_graph0,30,0.1,0.8,ground,glauber,538,40.360613
n30_graph0,30,0.1,1.0,ground,glauber,538,49.830393
n30_graph0,30,0.1,1.3,ground,glauber,538,64.041978
n30_graph0,30,0.1,1.8,ground,glauber,538,88.041978
n30_graph0,30,0.1,2.5,ground,glauber,538,121.641978
n30_graph0,30,0.1,5.0,ground,glauber,538,241.641978
n30_graph0,30,0.1,0.1,ground,glauber,599,21.084833
n30_graph0,30,0.1,0.2,ground,glauber,599,21.919240
n30_graph0,30,0.1,0.3,ground,glauber,599,23.268905
n30_graph0,30,0.1,0.5,ground,glauber,599,28.139015
n30_graph0,30,0.1,0.8,ground,glauber,599,40.220945
n30_graph0,30,0.1,1.0,ground,glauber,599,49.703985
n30_graph0,30,0.1,1.3,ground,glauber,599,63.934755
n30_graph0,30,0.1,1.8,ground,glauber,599,87.934755
n30_graph0,30,0.1,2.5,ground,glauber,599,121.534755
n30_graph0,30,0.1,5.0,ground,glauber,599,241.534755
n30_graph0,30,0.1,0.1,ground,glauber,668,21.102589
n30_graph0,30,0.1,0.2,ground,glauber,668,21.916962
n30_graph0,30,0.1,0.3,ground,glauber,668,23.251682
n30_graph0,30,0.1,0.5,ground,glauber,668,28.120312
n30_graph0,30,0.1,0.8,ground,glauber,668,40.132132
n30_graph0,30,0.1,1.0,ground,glauber,668,49.620762
n30_graph0,30,0.1,1.3,ground,glauber,668,63.859272
n30_graph0,30,0.1,1.8,ground,glauber,668,87.859272
n30_graph0,30,0.1,2.5,ground,glauber,668,121.459272
n30_graph0,30,0.1,5.0,ground,glauber,668,241.459272
n30_graph0,30,0.1,0.1,ground,glauber,744,21.134657
n30_graph0,30,0.1,0.2,ground,glauber,744,21.995019
n30_graph0,30,0.1,0.3,ground,glauber,744,23.306724
n30_graph0,30,0.1,0.5,ground,glauber,744,27.920994
n30_graph0,30,0.1,0.8,ground,glauber,744,39.634614
n30_graph0,30,0.1,1.0,ground,glauber,744,49.115924
n30_graph0,30,0.1,1.3,ground,glauber,744,63.370919
n30_graph0,30,0.1,1.8,ground,glauber,744,87.370919
n30_graph0,30,0.1,2.5,ground,glauber,744,120.970919
n30_graph0,30,0.1,5.0,ground,glauber,744,240.970919
n30_graph0,30,0.1,0.1,ground,glauber,829,21.129578
n30_graph0,30,0.1,0.2,ground,glauber,829,22.020276
n30_graph0,30,0.1,0.3,ground,glauber,829,23.374676
n30_graph0,30,0.1,0.5,ground,glauber,829,27.912836
n30_graph0,30,0.1,0.8,ground,glauber,829,39.493841
n30_graph0,30,0.1,1.0,ground,glauber,829,48.975841
n30_graph0,30,0.1,1.3,ground,glauber,829,63.228481
n30_graph0,30,0.1,1.8,ground,glauber,829,87.228481
n30_graph0,30,0.1,2.5,ground,glauber,829,120.828481
n30_graph0,30,0.1,5.0,ground,glauber,829,240.828481
n30_graph0,30,0.1,0.1,ground,glauber,924,21.128939
n30_graph0,30,0.1,0.2,ground,glauber,924,22.019868
n30_graph0,30,0.1,0.3,ground,glauber,924,23.399163
n30_graph0,30,0.1,0.5,ground,glauber,924,28.009333
n30_graph0,30,0.1,0.8,ground,glauber,924,39.524788
n30_graph0,30,0.1,1.0,ground,glauber,924,48.939838
n30_graph0,30,0.1,1.3,ground,glauber,924,63.193543
n30_graph0,30,0.1,1.8,ground,glauber,924,87.193543
n30_graph0,30,0.1,2.5,ground,glauber,924,120.793543
n30_graph0,30,0.1,5.0,ground,glauber,924,240.793543
n30_graph0,30,0.1,0.1,ground,glauber,1030,21.120027
n30_graph0,30,0.1,0.2,ground,glauber,1030,21.986638
n30_graph0,30,0.1,0.3,ground,glauber,1030,23.339513
n30_graph0,30,0.1,0.5,ground,glauber,1030,27.900003
n30_graph0,30,0.1,0.8,ground,glauber,1030,39.381153
n30_graph0,30,0.1,1.0,ground,glauber,1030,48.811013
n30_graph0,30,0.1,1.3,ground,glauber,1030,63.079763
n30_graph0,30,0.1,1.8,ground,glauber,1030,87.079763
n30_graph0,30,0.1,2.5,ground,glauber,1030,120.679763
n30_graph0,30,0.1,5.0,ground,glauber,1030,240.679763
n30_graph0,30,0.1,0.1,ground,glauber,1148,21.120574
n30_graph0,30,0.1,0.2,ground,glauber,1148,21.963482
n30_graph0,30,0.1,0.3,ground,glauber,1148,23.302252
n30_graph0,30,0.1,0.5,ground,glauber,1148,27.810922
n30_graph0,30,0.1,0.8,ground,glauber,1148,39.196642
n30_graph0,30,0.1,1.0,ground,glauber,1148,48.643992
n30_graph0,30,0.1,1.3,ground,glauber,1148,62.926242
n30_graph0,30,0.1,1.8,ground,glauber,1148,86.926242
n30_graph0,30,0.1,2.5,ground,glauber,1148,120.526242
n30_graph0,30,0.1,5.0,ground,glauber,1148,240.526242
n30_graph0,30,0.1,0.1,ground,glauber,1279,21.102312
n30_graph0,30,0.1,0.2,ground,glauber,1279,21.908528
n30_graph0,30,0.1,0.3,ground,glauber,1279,23.215567
n30_graph0,30,0.1,0.5,ground,glauber,1279,27.864847
n30_graph0,30,0.1,0.8,ground,glauber,1279,39.498967
n30_graph0,30,0.1,1.0,ground,glauber,1279,48.952747
n30_graph0,30,0.1,1.3,ground,glauber,1279,63.247057
n30_graph0,30,0.1,1.8,ground,glauber,1279,87.247057
n30_graph0,30,0.1,2.5,ground,glauber,1279,120.847057
n30_graph0,30,0.1,5.0,ground,glauber,1279,240.847057
n30_graph0,30,0.1,0.1,ground,glauber,1426,21.087143
n30_graph0,30,0.1,0.2,ground,glauber,1426,21.861905
n30_graph0,30,0.1,0.3,ground,glauber,1426,23.143068
n30_graph0,30,0.1,0.5,ground,glauber,1426,27.865678
n30_graph0,30,0.1,0.8,ground,glauber,1426,39.583138
n30_graph0,30,0.1,1.0,ground,glauber,1426,48.998968
n30_graph0,30,0.1,1.3,ground,glauber,1426,63.291778
n30_graph0,30,0.1,1.8,ground,glauber,1426,87.291778
n30_graph0,30,0.1,2.5,ground,glauber,1426,120.891778
n30_graph0,30,0.1,5.0,ground,glauber,1426,240.891778
n30_graph0,30,0.1,0.1,ground,glauber,1589,21.074283
n30_graph0,30,0.1,0.2,ground,glauber,1589,21.851181
n30_graph0,30,0.1,0.3,ground,glauber,1589,23.138105
n30_graph0,30,0.1,0.5,ground,glauber,1589,27.812145
n30_graph0,30,0.1,0.8,ground,glauber,1589,39.480900
n30_graph0,30,0.1,1.0,ground,glauber,1589,48.901690
n30_graph0,30,0.1,1.3,ground,glauber,1589,63.205495
n30_graph0,30,0.1,1.8,ground,glauber,1589,87.205495
n30_graph0,30,0.1,2.5,ground,glauber,1589,120.805495
n30_graph0,30,0.1,5.0,ground,glauber,1589,240.805495
n30_graph0,30,0.1,0.1,ground,glauber,1771,21.068537
n30_graph0,30,0.1,0.2,ground,glauber,1771,21.827487
n30_graph0,30,0.1,0.3,ground,glauber,1771,23.064130
n30_graph0,30,0.1,0.5,ground,glauber,1771,27.617640
n30_graph0,30,0.1,0.8,ground,glauber,1771,39.237585
n30_graph0,30,0.1,1.0,ground,glauber,1771,48.666645
n30_graph0,30,0.1,1.3,ground,glauber,1771,62.965110
n30_graph0,30,0.1,1.8,ground,glauber,1771,86.965110
n30_graph0,30,0.1,2.5,ground,glauber,1771,120.565110
n30_graph0,30,0.1,5.0,ground,glauber,1771,240.565110
n30_graph0,30,0.1,0.1,ground,glauber,1974,21.060732
n30_graph0,30,0.1,0.2,ground,glauber,1974,21.802363
n30_graph0,30,0.1,0.3,ground,glauber,1974,23.026112
n30_graph0,30,0.1,0.5,ground,glauber,1974,27.444232
n30_graph0,30,0.1,0.8,ground,glauber,1974,38.881507
n30_graph0,30,0.1,1.0,ground,glauber,1974,48.324377
n30_graph0,30,0.1,1.3,ground,glauber,1974,62.633282
n30_graph0,30,0.1,1.8,ground,glauber,1974,86.633282
n30_graph0,30,0.1,2.5,ground,glauber,1974,120.233282
n30_graph0,30,0.1,5.0,ground,glauber,1974,240.233282
n30_graph0,30,0.1,0.1,ground,glauber,2200,21.058811
n30_graph0,30,0.1,0.2,ground,glauber,2200,21.785374
n30_graph0,30,0.1,0.3,ground,glauber,2200,22.982012
n30_graph0,30,0.1,0.5,ground,glauber,2200,27.356682
n30_graph0,30,0.1,0.8,ground,glauber,2200,38.727402
n30_graph0,30,0.1,1.0,ground,glauber,2200,48.147662
n30_graph0,30,0.1,1.3,ground,glauber,2200,62.465927
n30_graph0,30,0.1,1.8,ground,glauber,2200,86.465927
n30_graph0,30,0.1,2.5,ground,glauber,2200,120.065927
n30_graph0,30,0.1,5.0,ground,glauber,2200,240.065927
n30_graph0,30,0.1,0.1,ground,glauber,2452,21.056781
n30_graph0,30,0.1,0.2,ground,glauber,2452,21.796389
n30_graph0,30,0.1,0.3,ground,glauber,2452,23.024062
n30_graph0,30,0.1,0.5,ground,glauber,2452,27.445392
n30_graph0,30,0.1,0.8,ground,glauber,2452,38.848062
n30_graph0,30,0.1,1.0,ground,glauber,2452,48.280482
n30_graph0,30,0.1,1.3,ground,glauber,2452,62.607147
n30_graph0,30,0.1,1.8,ground,glauber,2452,86.607147
n30_graph0,30,0.1,2.5,ground,glauber,2452,120.207147
n30_graph0,30,0.1,5.0,ground,glauber,2452,240.207147
n30_graph0,30,0.1,0.1,ground,glauber,2732,21.050528
n30_graph0,30,0.1,0.2,ground,glauber,2732,21.778240
n30_graph0,30,0.1,0.3,ground,glauber,2732,23.011759
n30_graph0,30,0.1,0.5,ground,glauber,2732,27.404719
n30_graph0,30,0.1,0.8,ground,glauber,2732,38.738044
n30_graph0,30,0.1,1.0,ground,glauber,2732,48.180594
n30_graph0,30,0.1,1.3,ground,glauber,2732,62.514774
n30_graph0,30,0.1,1.8,ground,glauber,2732,86.514774
n30_graph0,30,0.1,2.5,ground,glauber,2732,120.114774
n30_graph0,30,0.1,5.0,ground,glauber,2732,240.114774
n30_graph0,30,0.1,0.1,ground,glauber,3045,21.031811
n30_graph0,30,0.1,0.2,ground,glauber,3045,21.741229
n30_graph0,30,0.1,0.3,ground,glauber,3045,22.947977
n30_graph0,30,0.1,0.5,ground,glauber,3045,27.246237
n30_graph0,30,0.1,0.8,ground,glauber,3045,38.492652
n30_graph0,30,0.1,1.0,ground,glauber,3045,47.922082
n30_graph0,30,0.1,1.3,ground,glauber,3045,62.263027
n30_graph0,30,0.1,1.8,ground,glauber,3045,86.263027
n30_graph0,30,0.1,2.5,ground,glauber,3045,119.863027
n30_graph0,30,0.1,5.0,ground,glauber,3045,239.863027
n30_graph0,30,0.1,0.1,ground,glauber,3394,21.043867
n30_graph0,30,0.1,0.2,ground,glauber,3394,21.750641
n30_graph0,30,0.1,0.3,ground,glauber,3394,22.933717
n30_graph0,30,0.1,0.5,ground,glauber,3394,27.121387
n30_graph0,30,0.1,0.8,ground,glauber,3394,38.210527
n30_graph0,30,0.1,1.0,ground,glauber,3394,47.631807
n30_graph0,30,0.1,1.3,ground,glauber,3394,61.978827
n30_graph0,30,0.1,1.8,ground,glauber,3394,85.978827
n30_graph0,30,0.1,2.5,ground,glauber,3394,119.578827
n30_graph0,30,0.1,5.0,ground,glauber,3394,239.578827
n30_graph0,30,0.1,0.1,ground,glauber,3783,21.033413
n30_graph0,30,0.1,0.2,ground,glauber,3783,21.714885
n30_graph0,30,0.1,0.3,ground,glauber,3783,22.868854
n30_graph0,30,0.1,0.5,ground,glauber,3783,27.139514
n30_graph0,30,0.1,0.8,ground,glauber,3783,38.394374
n30_graph0,30,0.1,1.0,ground,glauber,3783,47.809184
n30_graph0,30,0.1,1.3,ground,glauber,3783,62.148044
n30_graph0,30,0.1,1.8,ground,glauber,3783,86.148044
n30_graph0,30,0.1,2.5,ground,glauber,3783,119.748044
n30_graph0,30,0.1,5.0,ground,glauber,3783,239.748044
n30_graph0,30,0.1,0.1,ground,glauber,4216,21.030319
n30_graph0,30,0.1,0.2,ground,glauber,4216,21.713049
n30_graph0,30,0.1,0.3,ground,glauber,4216,22.859335
n30_graph0,30,0.1,0.5,ground,glauber,4216,27.055085
n30_graph0,30,0.1,0.8,ground,glauber,4216,38.224250
n30_graph0,30,0.1,1.0,ground,glauber,4216,47.636960
n30_graph0,30,0.1,1.3,ground,glauber,4216,61.981670
n30_graph0,30,0.1,1.8,ground,glauber,4216,85.980945
n30_graph0,30,0.1,2.5,ground,glauber,4216,119.580945
n30_graph0,30,0.1,5.0,ground,glauber,4216,239.580945
n30_graph0,30,0.1,0.1,ground,glauber,4698,21.032448
n30_graph0,30,0.1,0.2,ground,glauber,4698,21.718176
n30_graph0,30,0.1,0.3,ground,glauber,4698,22.856381
n30_graph0,30,0.1,0.5,ground,glauber,4698,26.952101
n30_graph0,30,0.1,0.8,ground,glauber,4698,37.913366
n30_graph0,30,0.1,1.0,ground,glauber,4698,47.270976
n30_graph0,30,0.1,1.3,ground,glauber,4698,61.617786
n30_graph0,30,0.1,1.8,ground,glauber,4698,85.617136
n30_graph0,30,0.1,2.5,ground,glauber,4698,119.217136
n30_graph0,30,0.1,5.0,ground,glauber,4698,239.217136
n30_graph0,30,0.1,0.1,ground,glauber,5236,21.036268
n30_graph0,30,0.1,0.2,ground,glauber,5236,21.732702
n30_graph0,30,0.1,0.3,ground,glauber,5236,22.914728
n30_graph0,30,0.1,0.5,ground,glauber,5236,27.088318
n30_graph0,30,0.1,0.8,ground,glauber,5236,38.040358
n30_graph0,30,0.1,1.0,ground,glauber,5236,47.385988
n30_graph0,30,0.1,1.3,ground,glauber,5236,61.730083
n30_graph0,30,0.1,1.8,ground,glauber,5236,85.729483
n30_graph0,30,0.1,2.5,ground,glauber,5236,119.329483
n30_graph0,30,0.1,5.0,ground,glauber,5236,239.329483
n30_graph0,30,0.1,0.1,ground,glauber,5836,21.024653
n30_graph0,30,0.1,0.2,ground,glauber,5836,21.707335
n30_graph0,30,0.1,0.3,ground,glauber,5836,22.880283
n30_graph0,30,0.1,0.5,ground,glauber,5836,27.058713
n30_graph0,30,0.1,0.8,ground,glauber,5836,38.008353
n30_graph0,30,0.1,1.0,ground,glauber,5836,47.334073
n30_graph0,30,0.1,1.3,ground,glauber,5836,61.678828
n30_graph0,30,0.1,1.8,ground,glauber,5836,85.678303
n30_graph0,30,0.1,2.5,ground,glauber,5836,119.278303
n30_graph0,30,0.1,5.0,ground,glauber,5836,239.278303
n30_graph0,30,0.1,0.1,ground,glauber,6504,21.031645
n30_graph0,30,0.1,0.2,ground,glauber,6504,21.721998
